cooperative_id,name,province,district,subdistrict,latitude,longitude
57785,KOPERASI DESA MERAH PUTIH CIMANGGUGIRANG,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.04519254,108.34696650
58560,KOPERASI DESA MERAH PUTIH KONDANGMEKAR KECAMATAN CINGAMBUL,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.06066262,108.38344040
59727,KOPERASI DESA MERAH PUTIH MANIIS,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.04584739,108.31820500
59775,KOPERASI DESA MERAH PUTIH WANGKELANG,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.05271028,108.33720770
59795,KOPERASI DESA MERAH PUTIH MUKTISARI KECAMATAN CINGAMBUL,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.03954851,108.36146160
59963,KOPERASI DESA MERAH PUTIH NAGARAKEMBANG,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.03522430,108.33459550
60320,KOPERASI DESA MERAH PUTIH CINTAASIH KECAMATAN CINGAMBUL,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.05351463,108.30288390
60759,KOPERASI DESA MERAH PUTIH RAWA KECAMATAN CINGAMBUL,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.02511097,108.33266580
60930,KOPERASI DESA MERAH PUTIH SEDARAJA,JAWA BARAT,KAB. MAJALENGKA,Cingambul,-7.03735878,108.29801820
52639,KOPERASI DESA MERAH PUTIH BANTARWARU KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.64829706,108.29344770
57436,KOPERASI DESA MERAH PUTIH SUKAWERA KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.66123442,108.29283730
57446,KOPERASI DESA MERAH PUTIH BEUSI,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.70727980,108.25887370
57461,KOPERASI DESA MERAH PUTIH AMPEL,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.62850402,108.29345250
57881,KOPERASI DESA MERAH PUTIH BEBER KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.66512700,108.24005760
57922,KOPERASI DESA MERAH PUTIH MAJASARI KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.67687144,108.29924890
67467,KOPERASI DESA MERAH PUTIH BUNTU,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.67847810,108.27350670
67684,KOPERASI DESA MERAH PUTIH LEUWEUNGHAPIT,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.64660632,108.31193220
69740,KOPERASI DESA MERAH PUTIH LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.66819768,108.28084840
71608,KOPERASI DESA MERAH PUTIH KODASARI,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.64407312,108.33215120
72791,KOPERASI DESA MERAH PUTIH KEDUNGSARI KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.62941627,108.33887620
72818,KOPERASI DESA MERAH PUTIH WANASALAM KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.65039319,108.26588080
73961,KOPERASI DESA MERAH PUTIH KEDUNGKENCANA,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.62677319,108.31717230
74823,KOPERASI DESA MERAH PUTIH KERTASARI KECAMATAN LIGUNG,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.68549791,108.24177800
74825,KOPERASI DESA MERAH PUTIH LIGUNG LOR,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.65747436,108.27424900
74833,KOPERASI DESA MERAH PUTIH CIBOGOR,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.68588397,108.23119940
74978,KOPERASI DESA MERAH PUTIH GANDAWESI,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.68871781,108.25693970
76418,KOPERASI DESA MERAH PUTIH TEGALAREN,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.70446738,108.27351490
76852,KOPERASI DESA MERAH PUTIH LEUWILIANG BARU,JAWA BARAT,KAB. MAJALENGKA,Ligung,-6.68845194,108.27747510
52641,KOPERASI DESA MERAH PUTIH GIRIMUKTI KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.78414505,108.20943590
52645,KOPERASI DESA MERAH PUTIH GUNUNGSARI KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.74932847,108.22961610
56279,KOPERASI DESA MERAH PUTIH RANJI WETAN,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.77569460,108.23982760
56603,KOPERASI DESA MERAH PUTIH LEUWIKIDANG,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.80533708,108.22284670
57890,KOPERASI DESA MERAH PUTIH JATISAWIT KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.79674195,108.20562610
60633,KOPERASI DESA MERAH PUTIH JATIMULYA KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.77726811,108.22064440
60746,KOPERASI DESA MERAH PUTIH KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.76018880,108.20665380
62622,KOPERASI DESA MERAH PUTIH GANDASARI KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.76100740,108.19921670
62877,KOPERASI DESA MERAH PUTIH RANJI KULON,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.76335435,108.23249410
62994,KOPERASI DESA MERAH PUTIH WANAJAYA KECAMATAN KASOKANDEL,JAWA BARAT,KAB. MAJALENGKA,Kasokandel,-6.77787576,108.25388060
57037,KOPERASI DESA MERAH PUTIH SUMBERJAYA KECAMATAN SUMBERJAYA,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.71259398,108.32257540
67640,KOPERASI DESA MERAH PUTIH PARAPATAN,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.70279922,108.36405680
72617,KOPERASI DESA MERAH PUTIH GELOK MULYA,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.71131407,108.35205270
72622,KOPERASI DESA MERAH PUTIH BONGAS KULON,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.70266134,108.31219050
72685,KOPERASI DESA MERAH PUTIH GARAWANGI KECAMATAN SUMBERJAYA,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.71283867,108.33313500
72686,KOPERASI DESA MERAH PUTIH PANINGKIRAN,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.70761815,108.36258810
72698,KOPERASI DESA MERAH PUTIH SEPAT KECAMATAN SUMBERJAYA,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.71716337,108.35864770
72718,KOPERASI DESA MERAH PUTIH PANCAKSUJI,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.68823757,108.31464090
72721,KOPERASI DESA MERAH PUTIH PANJALIN KIDUL,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.69789612,108.35767320
72741,KOPERASI DESA MERAH PUTIH CIDENOK,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.66813205,108.33280850
72742,KOPERASI DESA MERAH PUTIH LOJIKOBONG,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.66832061,108.31774010
72750,KOPERASI DESA MERAH PUTIH BONGAS WETAN,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.70129680,108.32668080
72805,KOPERASI DESA MERAH PUTIH PANJALIN LOR,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.68403170,108.34540510
73531,KOPERASI DESA MERAH PUTIH RANCAPUTAT,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.69960190,108.34773280
73867,KOPERASI DESA MERAH PUTIH BANJARAN KECAMATAN SUMBERJAYA,JAWA BARAT,KAB. MAJALENGKA,Sumberjaya,-6.70857801,108.34517740
57418,KOPERASI DESA MERAH PUTIH KUTAMANGGU,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.81442286,108.25601890
57678,KOPERASI KELURAHAN MERAH PUTIH CICENANG,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.82352882,108.24841770
58570,KOPERASI DESA MERAH PUTIH KAWUNGHILIR,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.85426619,108.26286330
59729,KOPERASI KELURAHAN MERAH PUTIH SIMPEUREUM,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.83755901,108.26417990
59797,KOPERASI DESA MERAH PUTIH KARAYUNAN,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.79678241,108.25594040
60643,KOPERASI KELURAHAN MERAH PUTIH CIGASONG,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.83702623,108.25231550
62649,KOPERASI DESA MERAH PUTIH TAJUR KECAMATAN CIGASONG,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.85859259,108.27763680
64868,KOPERASI DESA MERAH PUTIH BATUJAYA KECAMATAN CIGASONG,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.79436635,108.22983000
64900,KOPERASI DESA MERAH PUTIH TENJOLAYAR KECAMATAN CIGASONG,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.82864546,108.26772820
67314,KOPERASI DESA MERAH PUTIH BARIBIS,JAWA BARAT,KAB. MAJALENGKA,Cigasong,-6.80861331,108.23926110
57429,KOPERASI DESA MERAH PUTIH PANONGAN KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.67786390,108.22041470
57895,KOPERASI DESA MERAH PUTIH JATITENGAH KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.62867178,108.23285240
57960,KOPERASI DESA MERAH PUTIH JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.64432918,108.22074890
60738,KOPERASI DESA MERAH PUTIH BABAJURANG,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.63143762,108.20896480
60745,KOPERASI DESA MERAH PUTIH PUTRIDALEM,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.63694833,108.25275590
64115,KOPERASI DESA MERAH PUTIH JATIRAGA,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.61549075,108.24228570
67465,KOPERASI DESA MERAH PUTIH PANGKALANPARI,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.62979325,108.27049540
67667,KOPERASI DESA MERAH PUTIH BIYAWAK,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.65843520,108.20360650
67677,KOPERASI DESA MERAH PUTIH PILANGSARI KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.60118803,108.21442940
71729,KOPERASI DESA MERAH PUTIH RANDEGAN KULON,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.65547600,108.23542850
71736,KOPERASI DESA MERAH PUTIH SUMBER KULON,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.60903541,108.25276400
76414,KOPERASI DESA MERAH PUTIH SUMBER WETAN KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.60070544,108.26585530
76425,KOPERASI DESA MERAH PUTIH RANDEGAN WETAN,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.65245169,108.25138980
76463,KOPERASI DESA MERAH PUTIH PASINDANGAN KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.67126801,108.20625090
76833,KOPERASI DESA MERAH PUTIH PANYINGKIRAN KECAMATAN JATITUJUH,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.63506797,108.20397200
62328,KOPERASI DESA MERAH PUTIH SINDANG,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.83583813,108.32425750
63450,KOPERASI DESA MERAH PUTIH SANGKANHURIP,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.85199576,108.34378840
64879,KOPERASI DESA MERAH PUTIH GARAWASTU,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.84335760,108.33494200
65630,KOPERASI DESA MERAH PUTIH GUNUNGKUNING,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.81857360,108.31993470
65635,KOPERASI DESA MERAH PUTIH PASIRAYU,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.84546730,108.30498150
68079,KOPERASI DESA MERAH PUTIH BAYUREJA,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.82222180,108.30321880
68822,KOPERASI DESA MERAH PUTIH SINDANG KECAMATAN SINDANG,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.83583813,108.32425750
74838,KOPERASI DESA MERAH PUTIH INDRAKILA KECAMATAN SINDANG,JAWA BARAT,KAB. MAJALENGKA,Sindang,-6.85792010,108.35687600
62800,KOPERASI DESA MERAH PUTIH BANJARAN KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.87473188,108.29472090
72624,KOPERASI DESA MERAH PUTIH SINDANGKERTA KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.86797590,108.28736730
72626,KOPERASI DESA MERAH PUTIH MAJA SELATAN,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.89143178,108.30855710
72628,KOPERASI DESA MERAH PUTIH CICALUNG,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.86686445,108.29822740
72629,KOPERASI DESA MERAH PUTIH WANAHAYU,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.92860308,108.30613660
72630,KOPERASI DESA MERAH PUTIH ANGGRAWATI,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.90337534,108.28558130
72631,KOPERASI DESA MERAH PUTIH MALONGPONG,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.88981770,108.28848000
72633,KOPERASI DESA MERAH PUTIH PAGERAJI,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.86134824,108.30469120
72639,KOPERASI DESA MERAH PUTIH CENGAL KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.91827752,108.27978890
72640,KOPERASI DESA MERAH PUTIH CIEURIH,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.87641511,108.27075550
72642,KOPERASI DESA MERAH PUTIH KERTABASUKI,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.86689245,108.27878715
72644,KOPERASI DESA MERAH PUTIH CIPICUNG KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.89383766,108.27675300
72651,KOPERASI DESA MERAH PUTIH PANIIS KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.87908108,108.31045030
72653,KOPERASI DESA MERAH PUTIH PASANGGRAHAN KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.88000000,108.28844200
72658,KOPERASI DESA MERAH PUTIH NUNUK BARU,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.91138318,108.23688110
72659,KOPERASI DESA MERAH PUTIH TEGALSARI KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.89996956,108.30393130
72661,KOPERASI DESA MERAH PUTIH MAJA UTARA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.88284138,108.29977790
72663,KOPERASI DESA MERAH PUTIH CIHAUR KECAMATAN MAJA,JAWA BARAT,KAB. MAJALENGKA,Maja,-6.93111414,108.29331053
63664,KOPERASI DESA MERAH PUTIH BAGJASARI KECAMATAN CIKIJING,JAWA BARAT,KAB. MAJALENGKA,Cikijing,-7.00271464,108.35847410
64733,KOPERASI DESA MERAH PUTIH JAGASARI KECAMATAN CIKIJING,JAWA BARAT,KAB. MAJALENGKA,Cikijing,-7.00234322,108.37383090
