cooperative_id,landcover_code,landcover
7532,50,Built-up
7660,50,Built-up
7715,50,Built-up
9348,10,Tree cover
4337,40,Cropland
4353,10,Tree cover
4360,50,Built-up
4362,10,Tree cover
4366,50,Built-up
4378,10,Tree cover
4421,50,Built-up
4551,10,Tree cover
4557,50,Built-up
4569,50,Built-up
4575,40,Cropland
4586,40,Cropland
4618,50,Built-up
4663,10,Tree cover
4696,40,Cropland
4707,10,Tree cover
4858,40,Cropland
4450,50,Built-up
4792,40,Cropland
6150,10,Tree cover
7262,40,Cropland
9831,40,Cropland
24063,50,Built-up
24176,10,Tree cover
4711,50,Built-up
4936,50,Built-up
6142,50,Built-up
6248,50,Built-up
6277,50,Built-up
6283,50,Built-up
6305,10,Tree cover
6471,40,Cropland
6649,50,Built-up
7120,50,Built-up
9446,10,Tree cover
10443,10,Tree cover
10931,10,Tree cover
5098,40,Cropland
5475,40,Cropland
6666,10,Tree cover
7261,10,Tree cover
9923,10,Tree cover
11453,10,Tree cover
14371,50,Built-up
17004,10,Tree cover
22669,10,Tree cover
26591,10,Tree cover
27734,10,Tree cover
28732,10,Tree cover
5116,50,Built-up
5144,50,Built-up
5304,40,Cropland
10372,40,Cropland
10945,10,Tree cover
12072,40,Cropland
12416,50,Built-up
17894,50,Built-up
24676,10,Tree cover
25960,10,Tree cover
25999,40,Cropland
26416,50,Built-up
26592,10,Tree cover
31368,50,Built-up
5147,10,Tree cover
6263,10,Tree cover
8169,10,Tree cover
11228,10,Tree cover
16251,10,Tree cover
24681,10,Tree cover
24808,10,Tree cover
27639,10,Tree cover
87666,10,Tree cover
5246,30,Grassland
5364,50,Built-up
5609,40,Cropland
6453,50,Built-up
6719,10,Tree cover
7179,50,Built-up
8028,50,Built-up
9207,10,Tree cover
10836,40,Cropland
22672,10,Tree cover
5307,10,Tree cover
8454,10,Tree cover
11949,10,Tree cover
13730,10,Tree cover
16860,10,Tree cover
22677,50,Built-up
24072,10,Tree cover
24622,10,Tree cover
26378,10,Tree cover
34874,50,Built-up
5320,10,Tree cover
15014,10,Tree cover
22658,50,Built-up
24317,30,Grassland
24418,10,Tree cover
26358,50,Built-up
26571,10,Tree cover
29441,50,Built-up
29668,10,Tree cover
31394,10,Tree cover
34912,40,Cropland
34931,10,Tree cover
5336,10,Tree cover
7432,10,Tree cover
8092,50,Built-up
9920,10,Tree cover
11222,10,Tree cover
16074,10,Tree cover
19712,10,Tree cover
19900,10,Tree cover
19955,10,Tree cover
20669,10,Tree cover
21914,10,Tree cover
34955,10,Tree cover
37188,10,Tree cover
6097,10,Tree cover
11452,10,Tree cover
11956,50,Built-up
12655,50,Built-up
13709,50,Built-up
17361,10,Tree cover
19902,10,Tree cover
23783,50,Built-up
23801,50,Built-up
23960,10,Tree cover
24320,50,Built-up
34979,50,Built-up
6140,40,Cropland
6199,40,Cropland
8064,10,Tree cover
9632,50,Built-up
13764,10,Tree cover
20063,50,Built-up
20123,10,Tree cover
23937,10,Tree cover
24292,40,Cropland
26554,40,Cropland
26855,40,Cropland
38990,10,Tree cover
7007,10,Tree cover
7077,10,Tree cover
8342,10,Tree cover
11825,10,Tree cover
11990,10,Tree cover
12330,10,Tree cover
16103,40,Cropland
19984,50,Built-up
20315,50,Built-up
22683,10,Tree cover
23815,10,Tree cover
24102,10,Tree cover
24684,10,Tree cover
37666,10,Tree cover
40131,10,Tree cover
7359,10,Tree cover
8155,10,Tree cover
9069,10,Tree cover
9294,10,Tree cover
9392,10,Tree cover
9946,10,Tree cover
11268,10,Tree cover
11295,10,Tree cover
11339,10,Tree cover
11447,10,Tree cover
11465,10,Tree cover
11532,10,Tree cover
11615,10,Tree cover
7786,10,Tree cover
7823,10,Tree cover
8594,10,Tree cover
8966,10,Tree cover
9113,10,Tree cover
9179,10,Tree cover
20142,40,Cropland
20343,40,Cropland
20819,40,Cropland
8139,10,Tree cover
11000,10,Tree cover
12031,40,Cropland
14286,10,Tree cover
14422,50,Built-up
16879,40,Cropland
22700,50,Built-up
23862,50,Built-up
37864,10,Tree cover
11191,10,Tree cover
14195,50,Built-up
22670,10,Tree cover
23733,10,Tree cover
24036,10,Tree cover
27649,10,Tree cover
12482,50,Built-up
14851,30,Grassland
19728,10,Tree cover
19899,10,Tree cover
20226,10,Tree cover
20431,10,Tree cover
22682,10,Tree cover
22694,10,Tree cover
29427,10,Tree cover
87692,50,Built-up
549,40,Cropland
13733,50,Built-up
28473,10,Tree cover
31842,40,Cropland
44295,50,Built-up
87641,30,Grassland
3641,50,Built-up
20214,50,Built-up
25633,50,Built-up
43713,50,Built-up
44297,50,Built-up
44517,50,Built-up
44551,50,Built-up
44715,50,Built-up
45057,10,Tree cover
45136,50,Built-up
55962,50,Built-up
7014,50,Built-up
20277,50,Built-up
43670,50,Built-up
44053,50,Built-up
45004,50,Built-up
45645,50,Built-up
48024,50,Built-up
53840,50,Built-up
55029,50,Built-up
55152,50,Built-up
7137,10,Tree cover
16090,50,Built-up
19906,40,Cropland
43448,50,Built-up
44669,40,Cropland
47147,40,Cropland
50376,10,Tree cover
11913,50,Built-up
12053,50,Built-up
42349,50,Built-up
44346,50,Built-up
45040,50,Built-up
53037,50,Built-up
53160,50,Built-up
55174,50,Built-up
55847,50,Built-up
87365,50,Built-up
11938,50,Built-up
12019,50,Built-up
22678,10,Tree cover
22778,40,Cropland
42809,40,Cropland
42813,50,Built-up
42928,50,Built-up
43303,50,Built-up
43383,50,Built-up
43574,40,Cropland
44310,50,Built-up
44701,50,Built-up
11963,50,Built-up
21973,50,Built-up
44553,50,Built-up
44998,40,Cropland
45003,10,Tree cover
45027,10,Tree cover
45028,50,Built-up
51266,50,Built-up
12001,50,Built-up
12319,50,Built-up
14073,50,Built-up
24875,50,Built-up
43952,50,Built-up
44333,50,Built-up
44954,50,Built-up
44963,50,Built-up
45000,50,Built-up
45035,10,Tree cover
53041,10,Tree cover
55204,50,Built-up
12006,10,Tree cover
12041,50,Built-up
12124,50,Built-up
42808,50,Built-up
42922,10,Tree cover
43674,10,Tree cover
44104,10,Tree cover
44302,50,Built-up
44988,10,Tree cover
53129,10,Tree cover
53180,10,Tree cover
55965,50,Built-up
12081,50,Built-up
12091,50,Built-up
22256,50,Built-up
22408,50,Built-up
22420,50,Built-up
24864,10,Tree cover
25190,50,Built-up
43449,50,Built-up
44844,50,Built-up
12102,10,Tree cover
14621,50,Built-up
43106,50,Built-up
43624,10,Tree cover
44074,10,Tree cover
53140,10,Tree cover
55213,50,Built-up
55401,10,Tree cover
55812,50,Built-up
12118,50,Built-up
19904,50,Built-up
45025,50,Built-up
45041,50,Built-up
45602,50,Built-up
46555,30,Grassland
53190,50,Built-up
13604,10,Tree cover
14020,50,Built-up
15110,10,Tree cover
17934,50,Built-up
27542,50,Built-up
53108,50,Built-up
13759,50,Built-up
13940,50,Built-up
43195,50,Built-up
43436,50,Built-up
43612,50,Built-up
44107,10,Tree cover
44247,50,Built-up
44335,50,Built-up
44991,10,Tree cover
53091,50,Built-up
53184,10,Tree cover
55073,10,Tree cover
13766,50,Built-up
14037,50,Built-up
44315,50,Built-up
44618,50,Built-up
55088,50,Built-up
55201,50,Built-up
55949,50,Built-up
13789,50,Built-up
13963,10,Tree cover
43442,50,Built-up
43802,50,Built-up
43823,50,Built-up
43968,50,Built-up
44222,50,Built-up
44366,50,Built-up
44563,50,Built-up
44999,50,Built-up
45044,50,Built-up
45049,50,Built-up
53170,50,Built-up
13796,50,Built-up
13981,40,Cropland
44261,50,Built-up
44337,50,Built-up
44449,50,Built-up
44851,50,Built-up
45115,50,Built-up
45519,50,Built-up
55247,50,Built-up
55705,50,Built-up
55800,50,Built-up
56072,50,Built-up
13971,50,Built-up
14070,50,Built-up
27898,10,Tree cover
30889,10,Tree cover
42954,50,Built-up
43167,10,Tree cover
43874,50,Built-up
44771,50,Built-up
44778,50,Built-up
44977,50,Built-up
45045,50,Built-up
55177,40,Cropland
13996,50,Built-up
14625,50,Built-up
43289,50,Built-up
43668,40,Cropland
44924,50,Built-up
44987,50,Built-up
45018,10,Tree cover
45054,50,Built-up
20017,50,Built-up
20659,50,Built-up
42814,50,Built-up
43153,10,Tree cover
43474,50,Built-up
43825,50,Built-up
44079,50,Built-up
44326,50,Built-up
53050,50,Built-up
53059,50,Built-up
55906,50,Built-up
23800,10,Tree cover
25191,50,Built-up
44352,50,Built-up
44353,50,Built-up
44981,10,Tree cover
45015,10,Tree cover
45023,10,Tree cover
45051,10,Tree cover
45059,50,Built-up
45633,10,Tree cover
55059,10,Tree cover
750,50,Built-up
2961,10,Tree cover
8249,10,Tree cover
10366,50,Built-up
34027,50,Built-up
36438,10,Tree cover
67682,50,Built-up
69973,50,Built-up
70350,50,Built-up
80593,50,Built-up
1178,10,Tree cover
12771,10,Tree cover
13615,50,Built-up
13684,10,Tree cover
14248,50,Built-up
18704,50,Built-up
1747,50,Built-up
3112,10,Tree cover
3473,50,Built-up
3700,10,Tree cover
4740,50,Built-up
4896,50,Built-up
5383,10,Tree cover
2695,50,Built-up
8059,50,Built-up
12821,40,Cropland
12932,50,Built-up
19741,40,Cropland
20239,50,Built-up
20284,50,Built-up
3287,10,Tree cover
6546,50,Built-up
9255,50,Built-up
14233,40,Cropland
16745,50,Built-up
20438,50,Built-up
29633,50,Built-up
35351,50,Built-up
49450,50,Built-up
49593,50,Built-up
6244,40,Cropland
8215,40,Cropland
15783,50,Built-up
16943,30,Grassland
27272,50,Built-up
27488,50,Built-up
30944,10,Tree cover
31654,50,Built-up
31883,50,Built-up
33467,50,Built-up
45665,50,Built-up
6369,50,Built-up
7025,50,Built-up
8431,50,Built-up
8441,10,Tree cover
13174,50,Built-up
14236,10,Tree cover
16802,50,Built-up
28217,50,Built-up
6390,50,Built-up
7493,50,Built-up
7644,50,Built-up
14337,50,Built-up
48591,50,Built-up
59615,40,Cropland
72950,50,Built-up
73815,50,Built-up
79937,50,Built-up
6590,50,Built-up
16979,50,Built-up
26884,50,Built-up
34120,50,Built-up
46779,50,Built-up
61984,50,Built-up
7136,50,Built-up
7445,50,Built-up
7497,50,Built-up
8918,50,Built-up
9620,40,Cropland
11846,50,Built-up
16255,50,Built-up
18306,10,Tree cover
20613,50,Built-up
30148,50,Built-up
36151,50,Built-up
46080,50,Built-up
7335,50,Built-up
9190,50,Built-up
11180,50,Built-up
16966,30,Grassland
17039,50,Built-up
51251,50,Built-up
7609,50,Built-up
15449,10,Tree cover
15798,50,Built-up
18044,50,Built-up
22410,10,Tree cover
24467,10,Tree cover
35877,10,Tree cover
48576,50,Built-up
59699,50,Built-up
8435,50,Built-up
14282,50,Built-up
15068,50,Built-up
15300,50,Built-up
15348,50,Built-up
15351,50,Built-up
28132,10,Tree cover
30419,50,Built-up
37654,50,Built-up
8469,40,Cropland
15344,50,Built-up
28094,50,Built-up
31388,50,Built-up
34025,50,Built-up
37869,10,Tree cover
41794,50,Built-up
43941,50,Built-up
55158,50,Built-up
55250,50,Built-up
8717,50,Built-up
10042,10,Tree cover
13059,50,Built-up
29607,50,Built-up
34154,50,Built-up
34177,50,Built-up
38954,50,Built-up
45664,50,Built-up
9316,50,Built-up
10031,50,Built-up
13620,50,Built-up
27977,50,Built-up
28582,50,Built-up
28717,50,Built-up
29271,50,Built-up
29822,50,Built-up
44013,50,Built-up
44807,50,Built-up
57249,50,Built-up
60960,50,Built-up
64608,50,Built-up
65328,50,Built-up
9917,50,Built-up
14229,50,Built-up
14230,50,Built-up
19742,10,Tree cover
20031,50,Built-up
20462,50,Built-up
26476,50,Built-up
51987,50,Built-up
70160,40,Cropland
80618,50,Built-up
10217,50,Built-up
11933,50,Built-up
11934,50,Built-up
16743,50,Built-up
16987,50,Built-up
10458,50,Built-up
11276,40,Cropland
12098,50,Built-up
12285,50,Built-up
13693,50,Built-up
14196,50,Built-up
15026,50,Built-up
17018,50,Built-up
32731,50,Built-up
42266,50,Built-up
12002,50,Built-up
14134,50,Built-up
16974,50,Built-up
19911,50,Built-up
27681,50,Built-up
32010,50,Built-up
47989,50,Built-up
12915,10,Tree cover
19960,50,Built-up
26264,10,Tree cover
36274,10,Tree cover
63704,50,Built-up
64411,50,Built-up
13327,50,Built-up
14043,10,Tree cover
15336,10,Tree cover
15619,50,Built-up
18025,50,Built-up
18580,50,Built-up
19913,10,Tree cover
20078,10,Tree cover
20965,10,Tree cover
30150,10,Tree cover
30380,10,Tree cover
34987,50,Built-up
39761,50,Built-up
55142,50,Built-up
55873,50,Built-up
57164,10,Tree cover
62152,50,Built-up
75114,50,Built-up
17206,50,Built-up
17302,50,Built-up
19910,10,Tree cover
35706,50,Built-up
35787,50,Built-up
36066,10,Tree cover
53062,50,Built-up
60003,50,Built-up
65629,50,Built-up
20393,10,Tree cover
20673,50,Built-up
60197,50,Built-up
60449,50,Built-up
62870,50,Built-up
20675,10,Tree cover
24247,50,Built-up
41811,50,Built-up
58964,40,Cropland
59645,40,Cropland
908,50,Built-up
3952,50,Built-up
8203,40,Cropland
12076,10,Tree cover
12176,10,Tree cover
12924,40,Cropland
34068,30,Grassland
35100,40,Cropland
39012,50,Built-up
39046,50,Built-up
39729,40,Cropland
41808,40,Cropland
41839,40,Cropland
44048,40,Cropland
48671,40,Cropland
49378,10,Tree cover
71584,50,Built-up
1190,50,Built-up
23973,10,Tree cover
26463,40,Cropland
30702,50,Built-up
31021,10,Tree cover
34104,40,Cropland
34946,10,Tree cover
37791,40,Cropland
38179,10,Tree cover
38694,40,Cropland
39005,10,Tree cover
39949,40,Cropland
43903,50,Built-up
43938,10,Tree cover
45139,10,Tree cover
47764,40,Cropland
49292,50,Built-up
3125,10,Tree cover
5463,10,Tree cover
7217,10,Tree cover
8011,10,Tree cover
8048,50,Built-up
8424,10,Tree cover
8443,50,Built-up
10225,10,Tree cover
10245,50,Built-up
10299,10,Tree cover
21891,10,Tree cover
21895,10,Tree cover
35915,50,Built-up
3653,40,Cropland
18412,40,Cropland
26717,40,Cropland
26875,50,Built-up
31367,40,Cropland
34893,40,Cropland
34936,50,Built-up
34984,40,Cropland
37176,40,Cropland
37633,10,Tree cover
37893,40,Cropland
40333,50,Built-up
40335,50,Built-up
40340,40,Cropland
42986,50,Built-up
43003,30,Grassland
43151,10,Tree cover
46828,40,Cropland
56146,40,Cropland
87031,40,Cropland
5401,10,Tree cover
21898,50,Built-up
23655,50,Built-up
23682,50,Built-up
23721,50,Built-up
26338,10,Tree cover
26357,40,Cropland
26361,50,Built-up
26392,40,Cropland
26421,10,Tree cover
26435,10,Tree cover
26565,50,Built-up
26793,50,Built-up
47744,10,Tree cover
49847,10,Tree cover
52997,50,Built-up
53060,50,Built-up
53150,10,Tree cover
55081,50,Built-up
5641,40,Cropland
12270,40,Cropland
27550,50,Built-up
30901,40,Cropland
30990,40,Cropland
34148,50,Built-up
35673,40,Cropland
35728,40,Cropland
35864,50,Built-up
36346,40,Cropland
36418,10,Tree cover
36471,40,Cropland
38325,40,Cropland
39296,50,Built-up
39367,40,Cropland
48260,10,Tree cover
48745,50,Built-up
56177,40,Cropland
64692,50,Built-up
12341,10,Tree cover
13009,40,Cropland
24095,50,Built-up
24202,50,Built-up
30271,50,Built-up
30296,10,Tree cover
34085,10,Tree cover
34121,40,Cropland
34131,50,Built-up
19081,10,Tree cover
19758,50,Built-up
20325,10,Tree cover
25413,10,Tree cover
26900,10,Tree cover
27111,10,Tree cover
27203,10,Tree cover
23781,10,Tree cover
26456,10,Tree cover
29448,40,Cropland
35067,50,Built-up
36106,40,Cropland
44027,50,Built-up
46963,40,Cropland
47477,50,Built-up
48541,10,Tree cover
49204,10,Tree cover
49356,50,Built-up
49937,10,Tree cover
50063,10,Tree cover
50116,50,Built-up
53075,50,Built-up
53133,10,Tree cover
53138,10,Tree cover
53144,10,Tree cover
23940,40,Cropland
24322,40,Cropland
29615,40,Cropland
29718,10,Tree cover
29911,50,Built-up
30199,50,Built-up
30246,40,Cropland
34875,40,Cropland
35007,40,Cropland
35041,50,Built-up
37709,50,Built-up
39784,50,Built-up
39890,10,Tree cover
23982,50,Built-up
26406,40,Cropland
34940,50,Built-up
34958,40,Cropland
34990,50,Built-up
35059,50,Built-up
35099,40,Cropland
37712,50,Built-up
42929,10,Tree cover
43923,40,Cropland
43945,40,Cropland
43978,10,Tree cover
43990,50,Built-up
46777,40,Cropland
51070,40,Cropland
53178,40,Cropland
56087,50,Built-up
26295,50,Built-up
26886,50,Built-up
34180,40,Cropland
43116,40,Cropland
47851,50,Built-up
47866,50,Built-up
50229,50,Built-up
54669,40,Cropland
55935,50,Built-up
55948,50,Built-up
56698,50,Built-up
81530,50,Built-up
85425,50,Built-up
86765,40,Cropland
26383,10,Tree cover
26427,10,Tree cover
26432,50,Built-up
26449,10,Tree cover
26459,10,Tree cover
26483,10,Tree cover
26487,10,Tree cover
26594,10,Tree cover
30066,10,Tree cover
30269,10,Tree cover
50356,10,Tree cover
26446,50,Built-up
33973,50,Built-up
34021,50,Built-up
34060,10,Tree cover
34908,10,Tree cover
35047,50,Built-up
37642,10,Tree cover
37661,50,Built-up
37771,10,Tree cover
37915,50,Built-up
38948,40,Cropland
38964,10,Tree cover
38975,10,Tree cover
38986,10,Tree cover
57245,50,Built-up
84947,10,Tree cover
26489,10,Tree cover
26859,50,Built-up
30314,10,Tree cover
34938,10,Tree cover
34968,10,Tree cover
46767,10,Tree cover
46775,10,Tree cover
46785,50,Built-up
46805,10,Tree cover
48161,10,Tree cover
48542,10,Tree cover
26809,10,Tree cover
26858,10,Tree cover
44108,50,Built-up
46763,10,Tree cover
47117,50,Built-up
47481,50,Built-up
49228,50,Built-up
49608,50,Built-up
50342,50,Built-up
53047,50,Built-up
53069,10,Tree cover
53132,50,Built-up
53146,50,Built-up
53169,10,Tree cover
53834,40,Cropland
55713,50,Built-up
55729,10,Tree cover
55975,10,Tree cover
26888,10,Tree cover
30979,50,Built-up
37908,30,Grassland
44084,10,Tree cover
46788,40,Cropland
49603,40,Cropland
49722,50,Built-up
49776,40,Cropland
50187,40,Cropland
53000,50,Built-up
53221,40,Cropland
55200,10,Tree cover
56091,10,Tree cover
29711,10,Tree cover
30201,10,Tree cover
41798,10,Tree cover
48643,10,Tree cover
49421,10,Tree cover
50259,50,Built-up
50396,10,Tree cover
51983,40,Cropland
56746,10,Tree cover
56759,10,Tree cover
37785,10,Tree cover
39680,50,Built-up
39753,50,Built-up
39782,40,Cropland
40136,50,Built-up
44909,10,Tree cover
50362,30,Grassland
50407,40,Cropland
53028,10,Tree cover
1021,50,Built-up
16027,50,Built-up
23004,10,Tree cover
23128,50,Built-up
23162,10,Tree cover
23410,50,Built-up
23737,50,Built-up
23883,50,Built-up
23890,50,Built-up
24024,50,Built-up
24026,50,Built-up
24093,50,Built-up
24277,50,Built-up
24324,50,Built-up
26273,50,Built-up
26289,50,Built-up
26329,10,Tree cover
26366,40,Cropland
26448,50,Built-up
26850,40,Cropland
1725,50,Built-up
15913,10,Tree cover
16903,40,Cropland
19756,40,Cropland
19757,40,Cropland
19920,40,Cropland
19947,50,Built-up
20126,50,Built-up
20308,10,Tree cover
20369,50,Built-up
20410,50,Built-up
20430,50,Built-up
20479,50,Built-up
20514,50,Built-up
20516,40,Cropland
20528,40,Cropland
23074,10,Tree cover
23436,30,Grassland
23449,50,Built-up
26286,50,Built-up
26411,50,Built-up
26507,50,Built-up
26877,40,Cropland
3833,50,Built-up
8931,50,Built-up
19746,40,Cropland
19915,40,Cropland
19916,50,Built-up
20048,40,Cropland
20301,50,Built-up
20309,50,Built-up
20654,40,Cropland
21030,40,Cropland
21066,50,Built-up
21080,50,Built-up
23021,50,Built-up
23041,40,Cropland
23118,50,Built-up
23121,50,Built-up
23182,50,Built-up
23207,50,Built-up
23330,50,Built-up
23463,50,Built-up
5060,50,Built-up
15435,50,Built-up
19753,40,Cropland
19918,50,Built-up
19919,40,Cropland
20029,50,Built-up
20035,50,Built-up
20046,50,Built-up
20061,50,Built-up
20085,50,Built-up
20141,50,Built-up
20154,50,Built-up
20328,50,Built-up
20468,50,Built-up
23067,50,Built-up
23069,50,Built-up
23149,50,Built-up
23344,50,Built-up
23353,40,Cropland
23402,50,Built-up
23459,30,Grassland
24264,40,Cropland
27474,50,Built-up
27548,50,Built-up
6293,50,Built-up
7742,50,Built-up
12402,50,Built-up
15925,50,Built-up
20090,50,Built-up
20505,80,Water
20787,50,Built-up
20789,50,Built-up
20790,50,Built-up
20871,50,Built-up
20915,50,Built-up
21094,50,Built-up
21214,50,Built-up
21233,50,Built-up
21244,50,Built-up
21252,50,Built-up
23481,50,Built-up
7408,50,Built-up
15671,50,Built-up
20013,50,Built-up
20199,50,Built-up
20240,50,Built-up
20316,50,Built-up
20469,10,Tree cover
20777,50,Built-up
20855,50,Built-up
20864,80,Water
21022,50,Built-up
21039,50,Built-up
21088,50,Built-up
21944,50,Built-up
23824,50,Built-up
24108,50,Built-up
8669,50,Built-up
10375,40,Cropland
19752,50,Built-up
20094,50,Built-up
20161,50,Built-up
20362,50,Built-up
20637,40,Cropland
23030,50,Built-up
23050,50,Built-up
23184,80,Water
23195,50,Built-up
23437,50,Built-up
23442,40,Cropland
13345,50,Built-up
15455,50,Built-up
15886,50,Built-up
15918,50,Built-up
20055,50,Built-up
20101,50,Built-up
20428,50,Built-up
20501,50,Built-up
20655,50,Built-up
23139,50,Built-up
23140,50,Built-up
23237,50,Built-up
23426,50,Built-up
23438,50,Built-up
26296,50,Built-up
13354,50,Built-up
13690,50,Built-up
15425,50,Built-up
15544,10,Tree cover
15689,50,Built-up
15803,50,Built-up
15978,50,Built-up
15979,50,Built-up
20059,50,Built-up
20149,50,Built-up
20166,50,Built-up
20185,40,Cropland
20278,50,Built-up
20282,50,Built-up
20397,50,Built-up
20523,50,Built-up
20545,50,Built-up
20571,50,Built-up
20609,10,Tree cover
20816,50,Built-up
20827,50,Built-up
20857,50,Built-up
21947,50,Built-up
87927,40,Cropland
15580,10,Tree cover
15652,50,Built-up
15841,50,Built-up
15846,50,Built-up
15880,50,Built-up
15932,50,Built-up
16810,50,Built-up
20066,10,Tree cover
20374,50,Built-up
20481,50,Built-up
