cooperative_id,name,province,district,subdistrict,latitude,longitude,building_band
7360,KOPERASI DESA MERAH PUTIH SERUNGKUK,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.96480057,104.1896132,< ~2 km
7378,KOPERASI DESA MERAH PUTIH SUKA MAKMUR KECAMATAN BELALAU,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.8966741,104.2269632,> ~5 km / none found
7384,KOPERASI DESA MERAH PUTIH FAJAR AGUNG KECAMATAN BELALAU,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.94291953,104.1686848,> ~5 km / none found
7393,KOPERASI DESA MERAH PUTIH TURGAK,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.98423817,104.158006,< ~530 m
7399,KOPERASI DESA MERAH PUTIH BUMI AGUNG KECAMATAN BELALAU,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.99418372,104.17621607,on a building cell (<70 m)
16429,KOPERASI DESA MERAH PUTIH KENALI KECAMATAN BELALAU,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.99256,104.192469,on a building cell (<70 m)
16457,KOPERASI DESA MERAH PUTIH HUJUNG,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-4.91554501,104.1962528,> ~5 km / none found
16525,KOPERASI DESA MERAH PUTIH SUKARAME KECAMATAN BELALAU,LAMPUNG,KAB. LAMPUNG BARAT,Belalau,-5.02501687,104.2161643,> ~5 km / none found
12844,KOPERASI DESA MERAH PUTIH SUMBER AGUNG KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.28741835,104.2874594,> ~5 km / none found
12850,KOPERASI DESA MERAH PUTIH BANDING AGUNG KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.2903288,104.3393495,< ~260 m
12864,KOPERASI DESA MERAH PUTIH SIDO REJO KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.32534036,104.3552925,> ~5 km / none found
12869,KOPERASI DESA MERAH PUTIH ROWO REJO KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.29299137,104.3760434,> ~5 km / none found
12871,KOPERASI DESA MERAH PUTIH TUGU RATU,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.31908146,104.306969,> ~5 km / none found
12878,KOPERASI DESA MERAH PUTIH SUKA MARGA KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.23815372,104.2528506,> ~5 km / none found
12881,KOPERASI DESA MERAH PUTIH RINGIN SARI KECAMATAN SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Suoh,-5.27355135,104.2747362,> ~5 km / none found
14501,KOPERASI DESA MERAH PUTIH SRIMULYO KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.2643498,104.3102363,< ~260 m
14539,KOPERASI DESA MERAH PUTIH SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.15166992,104.342455,> ~5 km / none found
14581,KOPERASI DESA MERAH PUTIH TANJUNG SARI KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.2910412,104.3186289,on a building cell (<70 m)
14595,KOPERASI DESA MERAH PUTIH BUMI HANTATAI,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.14581971,104.1650176,> ~5 km / none found
14607,KOPERASI DESA MERAH PUTIH GUNUNG RATU,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.22433817,104.2776817,< ~530 m
14630,KOPERASI DESA MERAH PUTIH BANDAR AGUNG KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.22629021,104.34457,> ~5 km / none found
14645,KOPERASI DESA MERAH PUTIH RINGIN JAYA KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.14953409,104.2694606,> ~5 km / none found
15576,KOPERASI DESA MERAH PUTIH TRI MEKAR JAYA,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.24688422,104.3005056,> ~5 km / none found
15648,KOPERASI DESA MERAH PUTIH TEMBELANG KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.14888596,104.2360908,< ~1 km
15853,KOPERASI DESA MERAH PUTIH NEGERI JAYA KECAMATAN BANDAR NEGERI SUOH,LAMPUNG,KAB. LAMPUNG BARAT,Bandar Negeri Suoh,-5.18263386,104.2910671,> ~5 km / none found
1028,KOPERASI DESA MERAH PUTIH MARGOSARI KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.27129088,104.8841954,> ~5 km / none found
1336,KOPERASI DESA MERAH PUTIH NEGLASARI KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.28513087,104.8293099,< ~260 m
1391,KOPERASI DESA MERAH PUTIH SUMBER BANDUNG KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.27219246,104.8296884,> ~5 km / none found
1534,KOPERASI DESA MERAH PUTIH FAJAR BARU KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.32273655,104.8840186,> ~5 km / none found
1771,KOPERASI DESA MERAH PUTIH WAY KUNYIR KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.25844947,104.8012862,> ~5 km / none found
1980,KOPERASI DESA MERAH PUTIH KEMILIN KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.32086865,104.8563937,> ~5 km / none found
2806,KOPERASI DESA MERAH PUTIH MADARAYA KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.28719909,104.8583607,< ~530 m
2841,KOPERASI DESA MERAH PUTIH FAJAR MULIA KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.28953663,104.8758124,> ~5 km / none found
2941,KOPERASI DESA MERAH PUTIH GIRI TUNGGAL KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.28392009,104.89155,< ~260 m
15320,KOPERASI DESA MERAH PUTIH GUNUNG RAYA KECAMATAN PAGELARAN UTARA,LAMPUNG,KAB. PRINGSEWU,Pagelaran Utara,-5.30652973,104.8397522,> ~5 km / none found
1076,KOPERASI DESA MERAH PUTIH SRIWUNGU KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.30102952,104.9169971,> ~5 km / none found
1154,KOPERASI DESA MERAH PUTIH SUKAMULYA KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.28632199,104.9290024,> ~5 km / none found
1333,KOPERASI DESA MERAH PUTIH BANJAREJO KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.32122645,104.9201784,< ~260 m
1383,KOPERASI DESA MERAH PUTIH BANYUMAS KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.28556153,104.910108,> ~5 km / none found
1396,KOPERASI DESA MERAH PUTIH MULYOREJO KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.25053456,104.8990652,> ~5 km / none found
1660,KOPERASI DESA MERAH PUTIH BANYUWANGI KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.26975309,104.8983699,> ~5 km / none found
1775,KOPERASI DESA MERAH PUTIH WAYA KRUI KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.26826722,104.9361804,> ~5 km / none found
1810,KOPERASI DESA MERAH PUTIH BANYU URIP KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.28558906,104.91985788,> ~5 km / none found
1880,KOPERASI DESA MERAH PUTIH SINAR MULYA KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.30121987,104.8999347,> ~5 km / none found
1966,KOPERASI DESA MERAH PUTIH SRI RAHAYU KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.27283287,104.9233194,on a building cell (<70 m)
41637,KOPERASI DESA MERAH PUTIH NUSAWUNGU KECAMATAN BANYUMAS,LAMPUNG,KAB. PRINGSEWU,Banyumas,-5.26109803,104.9112199,> ~5 km / none found
1095,KOPERASI DESA MERAH PUTIH PODOSARI KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.33312698,104.9819328,on a building cell (<70 m)
1121,KOPERASI DESA MERAH PUTIH WALUYOJATI KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.3688875,104.9402641,on a building cell (<70 m)
1171,KOPERASI DESA MERAH PUTIH REJOSARI KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.33784127,104.9658986,on a building cell (<70 m)
1176,KOPERASI KELURAHAN MERAH PUTIH PRINGSEWU UTARA KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.35008402,104.97611604,on a building cell (<70 m)
1269,KOPERASI DESA MERAH PUTIH MARGAKAYA KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.3778198,104.976712,> ~5 km / none found
1294,KOPERASI KELURAHAN MERAH PUTIH PRINGSEWU BARAT KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.35365917,104.97322817,on a building cell (<70 m)
1476,KOPERASI DESA MERAH PUTIH PODOMORO KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.34456364,104.9871654,> ~5 km / none found
1516,KOPERASI DESA MERAH PUTIH FAJAR AGUNG KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.36911405,104.9479249,> ~5 km / none found
1757,KOPERASI DESA MERAH PUTIH SIDOHARJO KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.3639811,104.9900967,on a building cell (<70 m)
1799,KOPERASI DESA MERAH PUTIH FAJAR AGUNG BARAT,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.37123156,104.9364308,on a building cell (<70 m)
1949,KOPERASI KELURAHAN MERAH PUTIH PRINGSEWU TIMUR KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.36182396,104.9810872,on a building cell (<70 m)
2078,KOPERASI KELURAHAN MERAH PUTIH FAJARESUK KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.35397533,104.9568308,on a building cell (<70 m)
2109,KOPERASI KELURAHAN MERAH PUTIH PRINGSEWU SELATAN KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.354771,104.9720432,on a building cell (<70 m)
2113,KOPERASI DESA MERAH PUTIH BUMI ARUM KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.33889111,104.9489681,> ~5 km / none found
2121,KOPERASI DESA MERAH PUTIH BUMIAYU KECAMATAN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pringsewu,-5.343102,104.934812,on a building cell (<70 m)
1278,KOPERASI DESA MERAH PUTIH BULUREJO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3633376,105.0295899,on a building cell (<70 m)
1527,KOPERASI DESA MERAH PUTIH BULOKARTO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3626008,105.0044704,on a building cell (<70 m)
1539,KOPERASI DESA MERAH PUTIH KEDIRI KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.34704993,105.0330998,on a building cell (<70 m)
1571,KOPERASI DESA MERAH PUTIH KLATEN KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.35089685,105.01925231,on a building cell (<70 m)
1793,KOPERASI DESA MERAH PUTIH GADINGREJO UTARA KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3737307,105.069593,on a building cell (<70 m)
2355,KOPERASI DESA MERAH PUTIH WATES TIMUR KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.36983902,105.0181597,> ~5 km / none found
2786,KOPERASI DESA MERAH PUTIH TEGALSARI KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.34905788,105.0620259,on a building cell (<70 m)
3784,KOPERASI DESA MERAH PUTIH WONODADI KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3707125,105.0494678,on a building cell (<70 m)
4123,KOPERASI DESA MERAH PUTIH YOGYAKARTA SELATAN KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.35493973,105.0279136,on a building cell (<70 m)
4542,KOPERASI DESA MERAH PUTIH BLITAREJO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3972759,104.990762,> ~5 km / none found
4754,KOPERASI DESA MERAH PUTIH WONODADI UTARA KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.36676811,105.0559405,> ~5 km / none found
4763,KOPERASI DESA MERAH PUTIH TAMBAHREJO BARAT KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.38400283,105.0246537,on a building cell (<70 m)
7046,KOPERASI DESA MERAH PUTIH TULUNG AGUNG KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.35599006,105.0457232,< ~260 m
43606,KOPERASI DESA MERAH PUTIH GADINGREJO TIMUR KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.37121496,105.0778035,on a building cell (<70 m)
43615,KOPERASI DESA MERAH PUTIH TAMBAHREJO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.37733592,105.0330444,on a building cell (<70 m)
43628,KOPERASI DESA MERAH PUTIH YOGYAKARTA KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.33751326,105.0199552,on a building cell (<70 m)
43633,KOPERASI DESA MERAH PUTIH MATARAM KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.3366023,105.0438471,on a building cell (<70 m)
43646,KOPERASI DESA MERAH PUTIH WATES KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.37546659,105.0092747,> ~5 km / none found
47908,KOPERASI DESA MERAH PUTIH GADINGREJO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.38292477,105.0690829,> ~5 km / none found
52561,KOPERASI DESA MERAH PUTIH WATES SELATAN KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.39200256,105.0173595,< ~260 m
52566,KOPERASI DESA MERAH PUTIH WONOSARI KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.38327957,105.0460395,on a building cell (<70 m)
52569,KOPERASI DESA MERAH PUTIH PAREREJO KECAMATAN GADINGREJO,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.41881928,104.9878206,> ~5 km / none found
52573,KOPERASI DESA MERAH PUTIH PANJEREJO KECAMATAN GADINGREJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Gading Rejo,-5.38319073,104.9995231,> ~5 km / none found
1608,KOPERASI DESA MERAH PUTIH WAY NGISON KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.3958359,104.8966921,on a building cell (<70 m)
1954,KOPERASI DESA MERAH PUTIH GEMAH RIPAH KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.38644501,104.894438,on a building cell (<70 m)
1967,KOPERASI DESA MERAH PUTIH GANJARAN KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36113331,104.9388938,> ~5 km / none found
1976,KOPERASI DESA MERAH PUTIH SIDODADI KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.38368587,104.8829437,< ~260 m
1982,KOPERASI DESA MERAH PUTIH PADANG REJO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.38288174,104.9041781,< ~260 m
2004,KOPERASI DESA MERAH PUTIH PATOMAN KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.37388641,104.8986184,< ~260 m
2055,KOPERASI DESA MERAH PUTIH BUMI RATU KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.34812356,104.9180704,on a building cell (<70 m)
2070,KOPERASI DESA MERAH PUTIH BUMI REJO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.35583861,104.9291981,< ~260 m
2099,KOPERASI DESA MERAH PUTIH PAMENANG KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.3548635,104.9027941,on a building cell (<70 m)
2155,KOPERASI DESA MERAH PUTIH GUMUK MAS KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36734754,104.912609,on a building cell (<70 m)
2166,KOPERASI DESA MERAH PUTIH TANJUNG DALOM KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.40197372,104.9073338,on a building cell (<70 m)
2191,KOPERASI DESA MERAH PUTIH PANUTAN KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36339264,104.8966302,< ~260 m
2258,KOPERASI DESA MERAH PUTIH PAGELARAN KECAMATAN PAGELARAN KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36679877,104.8863182,> ~5 km / none found
2367,KOPERASI DESA MERAH PUTIH SUMBER REJO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.41126134,104.9088789,on a building cell (<70 m)
2374,KOPERASI DESA MERAH PUTIH CANDI RETNO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.39765511,104.9216154,> ~5 km / none found
2460,KOPERASI DESA MERAH PUTIH LUGUSARI KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.34897707,104.8786702,on a building cell (<70 m)
2555,KOPERASI DESA MERAH PUTIH GUMUKREJO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.37239825,104.9238813,> ~5 km / none found
3483,KOPERASI DESA MERAH PUTIH PASIR UKIR KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.34893108,104.8960401,on a building cell (<70 m)
41634,KOPERASI DESA MERAH PUTIH SUKAWANGI KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36110722,104.8713039,< ~530 m
52570,KOPERASI DESA MERAH PUTIH PUJIHARJO KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.37523311,104.87394,on a building cell (<70 m)
52598,KOPERASI DESA MERAH PUTIH KARANG SARI KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.38453641,104.92406,on a building cell (<70 m)
53796,KOPERASI DESA MERAH PUTIH SUKARATU KECAMATAN PAGELARAN,LAMPUNG,KAB. PRINGSEWU,Pagelaran,-5.36670846,104.8759284,on a building cell (<70 m)
1874,KOPERASI DESA MERAH PUTIH AMBARAWA TIMUR KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.418495,104.9727345,> ~5 km / none found
2184,KOPERASI DESA MERAH PUTIH SUMBER AGUNG KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.41228097,104.9327519,on a building cell (<70 m)
2196,KOPERASI DESA MERAH PUTIH MARGODADI KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.3747784,104.9590638,> ~5 km / none found
2256,KOPERASI DESA MERAH PUTIH PEKON TANJUNG ANOM KECAMATAN AMBARAWA KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.3931504,104.8453677,> ~5 km / none found
2459,KOPERASI DESA MERAH PUTIH JATI AGUNG KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.39531732,104.9467317,> ~5 km / none found
3136,KOPERASI DESA MERAH PUTIH AMBARAWA BARAT KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.41485344,104.9501411,on a building cell (<70 m)
3583,KOPERASI DESA MERAH PUTIH AMBARAWA KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.42097838,104.9620781,> ~5 km / none found
49712,KOPERASI DESA MERAH PUTIH KRESNOMULYO KECAMATAN AMBARAWA,LAMPUNG,KAB. PRINGSEWU,Ambarawa,-5.42251032,104.9230769,on a building cell (<70 m)
2046,KOPERASI DESA MERAH PUTIH RANTAU TIJANG KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.54080433,104.9437618,> ~5 km / none found
2799,KOPERASI DESA MERAH PUTIH SUKOREJO KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.43667601,104.9060123,> ~5 km / none found
3091,KOPERASI DESA MERAH PUTIH SIDODADI KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.4394387,104.9335697,> ~5 km / none found
4339,KOPERASI DESA MERAH PUTIH SELAPAN KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.5368074,104.9047756,> ~5 km / none found
4583,KOPERASI DESA MERAH PUTIH TANJUNG RUSIA KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.47676394,104.9146287,> ~5 km / none found
4722,KOPERASI DESA MERAH PUTIH PARDASUKA TIMUR KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.49051745,104.9339223,> ~5 km / none found
4799,KOPERASI DESA MERAH PUTIH WARGOMULYO KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.45261681,104.9250812,> ~5 km / none found
4818,KOPERASI DESA MERAH PUTIH TANJUNG RUSIA TIMUR KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.50149138,104.9116901,> ~5 km / none found
4838,KOPERASI DESA MERAH PUTIH PARDASUKA KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.46769401,104.9316003,> ~5 km / none found
4845,KOPERASI DESA MERAH PUTIH PUJODADI KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.43316422,104.9418041,< ~260 m
4863,KOPERASI DESA MERAH PUTIH KEDAUNG KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.54193247,104.9213814,> ~5 km / none found
4918,KOPERASI DESA MERAH PUTIH PARDASUKA SELATAN KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.49290051,104.9270128,> ~5 km / none found
4929,KOPERASI DESA MERAH PUTIH SUKA NEGERI KECAMATAN PARDASUKA,LAMPUNG,KAB. PRINGSEWU,Pardasuka,-5.48715678,104.9230971,> ~5 km / none found
2056,KOPERASI DESA MERAH PUTIH PEKON PANDANSARI SELATAN KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.3097487,105.0017998,> ~5 km / none found
2122,KOPERASI DESA MERAH PUTIH PEKON SUKOHARJO I KECAMATAN SUKOHARJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.3146695,104.9421188,< ~530 m
2158,KOPERASI DESA MERAH PUTIH SUKOHARJO III BARAT KECAMATAN SUKOHARJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.29837251,104.9742775,> ~5 km / none found
2163,KOPERASI DESA MERAH PUTIH SILIWANGI KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.28998794,104.94437648,> ~5 km / none found
2186,KOPERASI DESA MERAH PUTIH PEKON SUKOHARJO III KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.2980577,104.9836532,> ~5 km / none found
2209,KOPERASI DESA MERAH PUTIH KEPUTRAN KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.28764462,104.9812141,> ~5 km / none found
2222,KOPERASI DESA MERAH PUTIH PANGGUNGREJO UTARA KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.304632,105.0315855,> ~5 km / none found
2250,KOPERASI DESA MERAH PUTIH SUKOHARJO IV KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.32769883,105.0077932,on a building cell (<70 m)
2275,KOPERASI DESA MERAH PUTIH SINAR BARU TIMUR KECAMATAN SUKOHARJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.3088689,104.9563731,< ~2 km
2293,KOPERASI DESA MERAH PUTIH WARINGINSARI BARAT KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.27509046,104.9831034,< ~1 km
2392,KOPERASI DESA MERAH PUTIH PANDAN SARI KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.29854394,105.0175391,> ~5 km / none found
2422,KOPERASI DESA MERAH PUTIH PANDAN SURAT KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.302416,105.0005422,> ~5 km / none found
2506,KOPERASI DESA MERAH PUTIH SUKOYOSO KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.28979759,104.9586703,> ~5 km / none found
2615,KOPERASI DESA MERAH PUTIH SINAR BARU KECAMATAN SUKOHARJO,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.30230574,104.9423913,> ~5 km / none found
52550,KOPERASI DESA MERAH PUTIH PANGGUNGREJO KECAMATAN SUKOHARJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.31722412,105.0348319,> ~5 km / none found
52558,KOPERASI DESA MERAH PUTIH SUKOHARJO II KECAMATAN SUKOHARJO KABUPATEN PRINGSEWU,LAMPUNG,KAB. PRINGSEWU,Sukoharjo,-5.3124339,104.9923319,> ~5 km / none found
