cooperative_id,name,province,district,subdistrict,latitude,longitude,type,n_at_coord
73567,KOPERASI DESA MERAH PUTIH KELURAHAN BONE BONE,SULAWESI SELATAN,KAB. LUWU UTARA,Bone Bone,-2.59859474,120.5363443,exact_duplicate_coordinate,2
73649,KOPERASI KELURAHAN MERAH PUTIH POLARA KECAMATAN WAWONII TENGGARA,SULAWESI TENGGARA,KAB. KONAWE KEPULAUAN,Wawonii Tenggara,-4.14751262,123.19345,exact_duplicate_coordinate,2
73864,KOPERASI DESA MERAH PUTIH KARANG TINGGI,BENGKULU,KAB. BENGKULU TENGAH,Karang Tinggi,-3.74265363,102.4198446,exact_duplicate_coordinate,2
73985,KOPERASI KELURAHAN MERAH PUTIH NAPITUPULU BAGASAN,SUMATERA UTARA,KAB. TOBA,Balige,2.33434084,99.06486085,exact_duplicate_coordinate,2
74201,KOPERASI KELURAHAN MERAH PUTIH SORKAM KANAN,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sorkam Barat,1.90802313,98.58313409,exact_duplicate_coordinate,2
74235,KOPERASI KELURAHAN MERAH PUTIH SENYERANG,JAMBI,KAB. TANJUNG JABUNG BARAT,Senyerang,-0.89102556,103.1285624,exact_duplicate_coordinate,2
74269,KOPERASI DESA MERAH PUTIH BAKERAMBA KECAMATAN KUSAMBI,SULAWESI TENGGARA,KAB. MUNA BARAT,Kusambi,-4.73316503,122.5373005,exact_duplicate_coordinate,2
74405,KOPERASI DESA MERAH PUTIH KAMPUNG TUAMAKIDA,PAPUA TENGAH,KAB. PANIAI,Paniai Timur,-3.81235925,136.3874172,exact_duplicate_coordinate,2
74564,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KUALA SEUMANYAM,ACEH,KAB. NAGAN RAYA,Darul Makmur,4.01715203,96.67851437,exact_duplicate_coordinate,2
74574,KOPERASI DESA MERAH PUTIH GISIM KLAJARING,PAPUA BARAT DAYA,KAB. SORONG,Segun,-1.36492578,131.430339,exact_duplicate_coordinate,2
74584,KOPERASI DESA MERAH PUTIH S DUA AEK NABARA,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Hulu,2.0011717,99.95021242,exact_duplicate_coordinate,2
74668,KOPERASI DESA MERAH PUTIH LEBAKBARANG LEBAKBARANG PEKALONGAN,JAWA TENGAH,KAB. PEKALONGAN,Lebakbarang,-7.12499137,109.6531154,exact_duplicate_coordinate,2
74701,KOPERASI DESA MERAH PUTIH PAMUTUH LEBAKBARANG PEKALONGAN,JAWA TENGAH,KAB. PEKALONGAN,Lebakbarang,-7.12499137,109.6531154,exact_duplicate_coordinate,2
74723,KOPERASI DESA MERAH PUTIH KAMPUNG BARU IBUL KECAMATAN PUCUK RANTAU KABUPATEN KUANTAN SINGINGI RIAU,RIAU,KAB. KUANTAN SINGINGI,Pucuk Rantau,-0.83733568,101.7905262,exact_duplicate_coordinate,2
74738,KOPERASI DESA MERAH PUTIH KOPERASI DESA MERAH PUTIH KARANG TINGGI,BENGKULU,KAB. BENGKULU TENGAH,Karang Tinggi,-3.74265363,102.4198446,exact_duplicate_coordinate,2
74794,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG RABO,ACEH,KAB. PIDIE,Tiro/Truseb,5.22484095,95.96588176,exact_duplicate_coordinate,2
75550,KOPERASI DESA MERAH PUTIH N DUA AEK NABARA,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Hulu,2.0011717,99.95021242,exact_duplicate_coordinate,2
75555,KOPERASI DESA MERAH PUTIH S TIGA AEK NABARA,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Hulu,2.03039113,99.9190534,exact_duplicate_coordinate,2
75629,KOPERASI DESA MERAH PUTIH NYANGKOM,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,-0.03943115,111.8980845,exact_duplicate_coordinate,2
75724,KOPERASI DESA MERAH PUTIH CINNONG TABI KECAMATAN MAJAULENG,SULAWESI SELATAN,KAB. WAJO,Majauleng,-4.06569263,120.1380643,exact_duplicate_coordinate,2
75739,KOPERASI DESA MERAH PUTIH AMOROME,SULAWESI TENGGARA,KAB. KONAWE UTARA,Asera,-3.46214522,122.0628927,exact_duplicate_coordinate,2
75746,KOPERASI DESA MERAH PUTIH KUPA KUPA KECAMATAN TOBELO SELATANN,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Selatan,1.64220716,127.9466679,exact_duplicate_coordinate,2
75758,KOPERASI DESA MERAH PUTIH NEGERI LIMA,MALUKU,KAB. MALUKU TENGAH,Leihitu,-3.65308887,127.9940516,exact_duplicate_coordinate,2
75860,KOPERASI DESA MERAH PUTIH HALERMAN,NUSA TENGGARA TIMUR,KAB. ALOR,Alor Barat Daya,-8.41375279,124.3800828,exact_duplicate_coordinate,2
75974,KOPERASI DESA MERAH PUTIH SYARIAH LAWE KONGKER KECAMATAN LAWE ALAS,ACEH,KAB. ACEH TENGGARA,Lawe Alas,3.41892069,97.81514779,exact_duplicate_coordinate,2
76356,KOPERASI DESA MERAH PUTIH SYARIAH DESA DAYAH BIE,ACEH,KAB. PIDIE,Indrajaya,5.30412442,95.94474527,exact_duplicate_coordinate,2
76735,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BUNGO,ACEH,KAB. PIDIE,Delima,5.3500859,95.89024975,exact_duplicate_coordinate,2
76786,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TUNONG KECAMATAN KEUMALA,ACEH,KAB. PIDIE,Keumala,5.20771558,95.84532766,exact_duplicate_coordinate,2
76880,KOPERASI KELURAHAN MERAH PUTIH TANJUNG PIDADA KECAMATAN TEMPULING,RIAU,KAB. INDRAGIRI HILIR,Tempuling,-0.48688292,102.9885432,exact_duplicate_coordinate,2
77044,KOPERASI DESA MERAH PUTIH NANGA LUNGU,KALIMANTAN BARAT,KAB. KAPUAS HULU,Silat Hulu,0.20097558,112.172029,exact_duplicate_coordinate,2
77074,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG DAYAH BIE,ACEH,KAB. PIDIE,Indrajaya,5.30412442,95.94474527,exact_duplicate_coordinate,2
77231,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BALEE BUSU,ACEH,KAB. PIDIE,Mutiara,5.2841969,95.9620415,exact_duplicate_coordinate,2
77291,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PEUNARON BARU,ACEH,KAB. ACEH TIMUR,Peunaron,4.59611105,97.6939482,exact_duplicate_coordinate,2
77861,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ARON KUTA BARO,ACEH,KAB. PIDIE,Kembang Tanjong,5.32047094,96.0002896,exact_duplicate_coordinate,2
77990,KOPERASI DESA MERAH PUTIH KOTAKEO I,NUSA TENGGARA TIMUR,KAB. NAGEKEO,Nangaroro,-8.81469549,121.2855118,exact_duplicate_coordinate,2
78226,KOPERASI DESA MERAH PUTIH WATES KECAMATAN GETASAN,JAWA TENGAH,KAB. SEMARANG,Getasan,-7.3941925,110.4396964,exact_duplicate_coordinate,2
78474,KOPERASI DESA MERAH PUTIH TAPOBALI,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Adonara Timur,-8.32711549,123.1851151,exact_duplicate_coordinate,2
78616,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BUKIT TIGA,ACEH,KAB. ACEH TIMUR,Peunaron,4.63001998,97.65709501,exact_duplicate_coordinate,2
78661,KOPERASI DESA MERAH PUTIH NAGARI PANCUANG TABA PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,IV Nagari Bayang Utara,-1.15648329,100.6620488,exact_duplicate_coordinate,2
78672,KOPERASI DESA MERAH PUTIH NAGARI BAHAGIA PADANG GALUGUA PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Padang Gelugur,0.40018542,100.0495516,exact_duplicate_coordinate,2
78721,KOPERASI DESA MERAH PUTIH FOIKHU GAGA,SUMATERA UTARA,KAB. NIAS SELATAN,Umbunasi,0.9137272,97.72148016,exact_duplicate_coordinate,2
78774,KOPERASI DESA MERAH PUTIH SALEO I,SULAWESI UTARA,KAB. BOLAANG MONGONDOW UTARA,Bolangitang Timur,0.85371698,123.4083147,exact_duplicate_coordinate,2
78854,KOPERASI DESA MERAH PUTIH MOPUYA SELATAN SATU,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Dumoga Utara,0.56231551,123.9872778,exact_duplicate_coordinate,2
78873,KOPERASI DESA MERAH PUTIH NAGARI LIMAU GADANG PANCUANG TABA PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,IV Nagari Bayang Utara,-1.15648329,100.6620488,exact_duplicate_coordinate,2
78924,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KUTA BARO KECAMATAN KEMBANG TANJONG,ACEH,KAB. PIDIE,Kembang Tanjong,5.32047094,96.0002896,exact_duplicate_coordinate,2
78927,KOPERASI DESA MERAH PUTIH SORKAM KANAN KABUPATEN TAPANULI TENGAH,SUMATERA UTARA,KAB. TAPANULI TENGAH,Sorkam Barat,1.90802313,98.58313409,exact_duplicate_coordinate,2
78942,KOPERASI DESA MERAH PUTIH KEPAYANG KECAMATAN SENYERANG,JAMBI,KAB. TANJUNG JABUNG BARAT,Senyerang,-0.89102556,103.1285624,exact_duplicate_coordinate,2
79125,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PANGGEPILOK,ACEH,KAB. PIDIE,Grong-grong,5.36130145,95.90157222,exact_duplicate_coordinate,2
79296,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KARIENG,ACEH,KAB. PIDIE,Grong-grong,5.38213715,95.8999372,exact_duplicate_coordinate,2
79429,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SENTOSA,ACEH,KAB. PIDIE,Grong-grong,5.37784789,95.91451134,exact_duplicate_coordinate,2
79500,KOPERASI DESA MERAH PUTIH MUNTUR,JAWA BARAT,KAB. INDRAMAYU,Losarang,-6.39100385,108.14825295,exact_duplicate_coordinate,2
79730,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GRONG GRONG KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.38273135,95.90798138,exact_duplicate_coordinate,2
79735,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KEUMUNENG LHOK,ACEH,KAB. ACEH TIMUR,Idi Tunong,4.9196507,97.7128423,exact_duplicate_coordinate,2
79742,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MESJID MEMEUANEUK,ACEH,KAB. PIDIE,Grong-grong,5.37394019,95.91260143,exact_duplicate_coordinate,2
79877,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BAROH KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.37542053,95.90381708,exact_duplicate_coordinate,2
80020,KOPERASI DESA MERAH PUTIH TANDUNG KECAMATAN MALANGKE,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke,-2.71827404,120.3415391,exact_duplicate_coordinate,2
80029,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GINTONG,ACEH,KAB. PIDIE,Grong-grong,5.3731992,95.89038439,exact_duplicate_coordinate,2
80039,KOPERASI DESA MERAH PUTIH BANGKO,SULAWESI TENGGARA,KAB. MUNA BARAT,Maginti,-4.92338155,122.3339959,exact_duplicate_coordinate,2
80129,KOPERASI DESA MERAH PUTIH PETTALANDUNG,SULAWESI SELATAN,KAB. LUWU UTARA,Malangke,-2.73528041,120.3897412,exact_duplicate_coordinate,2
80168,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KP PISANG BUCUE,ACEH,KAB. PIDIE,Sakti,5.26234317,95.9242852,exact_duplicate_coordinate,2
80285,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PAYA,ACEH,KAB. PIDIE,Grong-grong,5.37049074,95.89695277,exact_duplicate_coordinate,2
80315,KOPERASI DESA MERAH PUTIH MOPUYA SELATAN SATU KECAMATAN DUMOGA UTARA,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Dumoga Utara,0.56231551,123.9872778,exact_duplicate_coordinate,2
80342,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PEUNARON LAMA,ACEH,KAB. ACEH TIMUR,Peunaron,4.69143657,97.5974512,exact_duplicate_coordinate,2
80492,KOPERASI DESA MERAH PUTIH NAGARI NANGGALO PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Koto XI Tarusan,-1.24554862,100.473952,exact_duplicate_coordinate,2
80505,KOPERASI DESA MERAH PUTIH NAGARI AMPANG PULAI PESISIR SELATAN,SUMATERA BARAT,KAB. PESISIR SELATAN,Koto XI Tarusan,-1.26765988,100.4283045,exact_duplicate_coordinate,2
80513,KOPERASI DESA MERAH PUTIH TALANG GINTING JAYA,BENGKULU,KAB. BENGKULU UTARA,Air Besi,-3.53346241,102.153792,exact_duplicate_coordinate,2
80517,KOPERASI DESA MERAH PUTIH ANGKASA PRIMA DATAR MACANG,BENGKULU,KAB. BENGKULU UTARA,Air Besi,-3.53346241,102.153792,exact_duplicate_coordinate,2
80527,KOPERASI DESA MERAH PUTIH SYARIAH KAMPONG PENANGGALAN,ACEH,KOTA SUBULUSSALAM,Penanggalan,2.62733413,98.01862028,exact_duplicate_coordinate,2
80554,KOPERASI DESA MERAH PUTIH BANTIMURUNG KABUPATEN LUWU UTARA,SULAWESI SELATAN,KAB. LUWU UTARA,Bone Bone,-2.54236179,120.5299564,exact_duplicate_coordinate,2
80574,KOPERASI DESA MERAH PUTIH RANOKOLO SELATAN,NUSA TENGGARA TIMUR,KAB. ENDE,Maurole,-8.53965779,121.7194926,exact_duplicate_coordinate,2
80664,KOPERASI DESA MERAH PUTIH BU UTARA,NUSA TENGGARA TIMUR,KAB. SIKKA,Tana Wawo,-8.72350476,121.9381647,exact_duplicate_coordinate,2
80767,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BAYU TEUBENG,ACEH,KAB. PIDIE,Pidie,5.35852785,95.95134926,exact_duplicate_coordinate,2
80821,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GINTONG KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.3731992,95.89038439,exact_duplicate_coordinate,2
80853,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PAYA KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.37049074,95.89695277,exact_duplicate_coordinate,2
81193,KOPERASI KELURAHAN MERAH PUTIH TERUSAN KECAMATAN MARO SEBO ILIR KABUPATEN BATANG HARI,JAMBI,KAB. BATANG HARI,Maro Sebo Ilir,-1.64050551,103.2034952,exact_duplicate_coordinate,2
81305,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SEUNEUBOK KANDANG KECAMATAN BANDA ALAM,ACEH,KAB. ACEH TIMUR,Banda Alam,4.8898079,97.70895155,exact_duplicate_coordinate,2
81312,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BAROH KECAMATAN GRONG GRONG KABUPATEN PIDIE,ACEH,KAB. PIDIE,Grong-grong,5.37542053,95.90381708,exact_duplicate_coordinate,2
81514,KOPERASI DESA MERAH PUTIH NAGARI SITOMBOL PADANG GALUGUA PASAMAN,SUMATERA BARAT,KAB. PASAMAN,Padang Gelugur,0.40018542,100.0495516,exact_duplicate_coordinate,2
81535,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BAYU KECAMATAN PIDIE,ACEH,KAB. PIDIE,Pidie,5.35852785,95.95134926,exact_duplicate_coordinate,2
81596,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MESJID MEMEUANEUK KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.37394019,95.91260143,exact_duplicate_coordinate,2
81599,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG PANGGE PILOK KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.36130145,95.90157222,exact_duplicate_coordinate,2
81630,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KARIENG KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.38213715,95.8999372,exact_duplicate_coordinate,2
81636,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG GRONG GRONG KECAMATAN GRONG GRONG KABUPATEN PIDIE,ACEH,KAB. PIDIE,Grong-grong,5.38273135,95.90798138,exact_duplicate_coordinate,2
81646,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SENTOSA KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.37784789,95.91451134,exact_duplicate_coordinate,2
81649,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG DAKA KECAMATAN GRONG GRONG,ACEH,KAB. PIDIE,Grong-grong,5.3752332,95.90848352,exact_duplicate_coordinate,2
81672,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KEUDE KARIENG KECAMATAN MEURAH MULIA,ACEH,KAB. ACEH UTARA,Meurah Mulia,5.09462621,97.20627667,exact_duplicate_coordinate,2
81866,KOPERASI DESA MERAH PUTIH KOTAKEO,NUSA TENGGARA TIMUR,KAB. NAGEKEO,Nangaroro,-8.81469549,121.2855118,exact_duplicate_coordinate,2
81917,KOPERASI KELURAHAN MERAH PUTIH PASARWAJO,SULAWESI TENGGARA,KAB. BUTON,Pasarwajo,-5.48629379,122.8257884,exact_duplicate_coordinate,2
82298,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SEUNEUBOK KANDANG,ACEH,KAB. ACEH TIMUR,Banda Alam,4.8898079,97.70895155,exact_duplicate_coordinate,2
82318,KOPERASI KELURAHAN MERAH PUTIH SIMPANG TIGA KAUR UTARA,BENGKULU,KAB. KAUR,Kaur Utara,-4.50628713,103.2132405,exact_duplicate_coordinate,2
82333,KOPERASI KELURAHAN MERAH PUTIH SARAGI PASARWAJO,SULAWESI TENGGARA,KAB. BUTON,Pasarwajo,-5.48629379,122.8257884,exact_duplicate_coordinate,2
82874,KOPERASI DESA MERAH PUTIH NYANGKOM KECAMATAN KAYAN HILIR,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,-0.03943115,111.8980845,exact_duplicate_coordinate,2
82875,KOPERASI DESA MERAH PUTIH SYARIAH ALUE NYAMOK,ACEH,KAB. ACEH TIMUR,Birem Bayeun,4.5241924,97.85941217,exact_duplicate_coordinate,2
82957,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ALUE NYAMOK,ACEH,KAB. ACEH TIMUR,Birem Bayeun,4.5241924,97.85941217,exact_duplicate_coordinate,2
83126,KOPERASI DESA MERAH PUTIH UPAGA,PAPUA TENGAH,KAB. PUNCAK,Gome,-4.00348302,137.678945,exact_duplicate_coordinate,2
83187,KOPERASI DESA MERAH PUTIH SEGERAN KECAMATAN JUNTINYUAT,JAWA BARAT,KAB. INDRAMAYU,Juntinyuat,-6.432321,108.437166,exact_duplicate_coordinate,2
83240,KOPERASI DESA MERAH PUTIH AHA KAMPUNG BAKRABI DISTRIK MARE KABUPATEN MAYBRAT,PAPUA BARAT DAYA,KAB. MAYBRAT,Mare,-0.9673777,132.3063642,exact_duplicate_coordinate,2
83246,KOPERASI DESA MERAH PUTIH MOSMAR KAMPUNG ORAIN,PAPUA BARAT DAYA,KAB. MAYBRAT,Ayamaru Jaya,-1.19787354,132.1750702,exact_duplicate_coordinate,2
83293,KOPERASI DESA MERAH PUTIH SARSA,PAPUA,KAB. WAROPEN,Waropen Bawah,-2.23646226,136.3831513,exact_duplicate_coordinate,2
83328,KOPERASI DESA MERAH PUTIH KAMPUNG BERUMBUNG BARU,RIAU,KAB. SIAK,Dayun,1.1116804,102.867988,exact_duplicate_coordinate,2
83332,KOPERASI DESA MERAH PUTIH PEKANDANGAN KECAMATAN INDRAMAYU,JAWA BARAT,KAB. INDRAMAYU,Indramayu,-6.32023329,108.3222833,exact_duplicate_coordinate,2
83443,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TUNONG KECAMATAN KEUMALA KABUPATEN PIDIE,ACEH,KAB. PIDIE,Keumala,5.20771558,95.84532766,exact_duplicate_coordinate,2
83737,KOPERASI DESA MERAH PUTIH SUNGAI MERAYA,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,-0.00204143,111.9558401,exact_duplicate_coordinate,2
83750,KOPERASI DESA MERAH PUTIH PEMATANG GAJAH,JAMBI,KAB. MUARO JAMBI,Jambi Luar Kota,-1.64203418,103.510488,exact_duplicate_coordinate,2
84226,KOPERASI KELURAHAN MERAH PUTIH BONE BONE KABUPATEN LUWU UTARA,SULAWESI SELATAN,KAB. LUWU UTARA,Bone Bone,-2.59859474,120.5363443,exact_duplicate_coordinate,2
84273,KOPERASI DESA MERAH PUTIH KOPERASI OYAIGO,PAPUA TENGAH,KAB. PANIAI,Paniai Timur,-3.80277702,136.390658,exact_duplicate_coordinate,2
84351,KOPERASI KELURAHAN MERAH PUTIH YENBEPON,PAPUA,KAB. BIAK NUMFOR,Orkeri,-1.10476028,134.86622702,exact_duplicate_coordinate,2
84409,KOPERASI DESA MERAH PUTIH NAGARI TOBOH GADANG PADANG PARIAMAN,SUMATERA BARAT,KAB. PADANG PARIAMAN,Sintuak Toboh Gadang,-0.65974307,100.2352986,exact_duplicate_coordinate,2
84426,KOPERASI DESA MERAH PUTIH PALUGA,PAPUA TENGAH,KAB. PUNCAK,Gome,-4.00348302,137.678945,exact_duplicate_coordinate,2
84652,KOPERASI DESA MERAH PUTIH SUNGAI MERAYA KECAMATAN KAYAN HILIR,KALIMANTAN BARAT,KAB. SINTANG,Kayan Hilir,-0.00204143,111.9558401,exact_duplicate_coordinate,2
84868,KOPERASI KELURAHAN MERAH PUTIH MALIARO I,MALUKU UTARA,KOTA TERNATE,Kota Ternate Tengah,0.78494463,127.3705637,exact_duplicate_coordinate,2
85282,KOPERASI DESA MERAH PUTIH NAGARI KOTO MALINTANG KECAMATAN TANJUNG RAYA,SUMATERA BARAT,KAB. AGAM,Tanjung Raya,-0.28114425,100.156086,exact_duplicate_coordinate,2
85427,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ARUL PINANG,ACEH,KAB. ACEH TIMUR,Peunaron,4.6650416,97.52721085,exact_duplicate_coordinate,2
85432,KOPERASI DESA MERAH PUTIH NANGA LUNGU,KALIMANTAN BARAT,KAB. KAPUAS HULU,Silat Hulu,0.20097558,112.172029,exact_duplicate_coordinate,2
85454,KOPERASI DESA MERAH PUTIH FANGGES KAMPUNG SAWO DISTRIK MARE KABUPATEN MAYBRAT,PAPUA BARAT DAYA,KAB. MAYBRAT,Mare,-0.99541457,132.3762098,exact_duplicate_coordinate,2
85476,KOPERASI DESA MERAH PUTIH EMY KAMPUNG MAHOS DISTRIK MARE KABUPATEN MAYBRAT,PAPUA BARAT DAYA,KAB. MAYBRAT,Mare,-0.96647491,132.2466072,exact_duplicate_coordinate,2
85488,KOPERASI DESA MERAH PUTIH KAMPUNG EPEM,PAPUA SELATAN,KAB. MAPPI,Citak-Mitak,-0.9178975,135.7791826,exact_duplicate_coordinate,2
85644,KOPERASI DESA MERAH PUTIH HILIMBOWO KECAMATAN ARAMO,SUMATERA UTARA,KAB. NIAS SELATAN,Amandraya,0.72101062,97.69231399,exact_duplicate_coordinate,2
85707,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KUMBANG KUPULA,ACEH,KAB. PIDIE,Glumpang Tiga,5.23074236,96.00688368,exact_duplicate_coordinate,2
85814,KOPERASI DESA MERAH PUTIH SALEO,SULAWESI UTARA,KAB. BOLAANG MONGONDOW UTARA,Bolangitang Timur,0.85371698,123.4083147,exact_duplicate_coordinate,2
85877,KOPERASI KELURAHAN MERAH PUTIH MARIKURUBU TORANO,MALUKU UTARA,KOTA TERNATE,Kota Ternate Tengah,0.79475276,127.3560784,exact_duplicate_coordinate,2
85878,KOPERASI KELURAHAN MERAH PUTIH MALIARO MARIARU,MALUKU UTARA,KOTA TERNATE,Kota Ternate Tengah,0.78494463,127.3705637,exact_duplicate_coordinate,2
85937,KOPERASI DESA MERAH PUTIH BAGAISERWAR DUA,PAPUA,KAB. SARMI,Sarmi Timur,-6.82461215,139.91123204,exact_duplicate_coordinate,2
86024,KOPERASI KELURAHAN MERAH PUTIH MARIKURUBU,MALUKU UTARA,KOTA TERNATE,Kota Ternate Tengah,0.79475276,127.3560784,exact_duplicate_coordinate,2
86200,KOPERASI DESA MERAH PUTIH HILIMBOWO KECAMATAN AMANDRAYA,SUMATERA UTARA,KAB. NIAS SELATAN,Amandraya,0.72101062,97.69231399,exact_duplicate_coordinate,2
86226,KOPERASI DESA MERAH PUTIH KAMORO,PAPUA TENGAH,KAB. MIMIKA,Mimika Tengah,-4.67603492,136.6917242,exact_duplicate_coordinate,2
86245,KOPERASI DESA MERAH PUTIH AIWOU,PAPUA BARAT,KAB. MANOKWARI,Mokwam,-1.04028543,133.8486613,exact_duplicate_coordinate,2
86323,KOPERASI DESA MERAH PUTIH GISIM,PAPUA BARAT DAYA,KAB. SORONG,Segun,-1.35383729,131.4776476,exact_duplicate_coordinate,2
86392,KOPERASI DESA MERAH PUTIH TOBAYAGAN SELATAN,SULAWESI UTARA,KAB. BOLAANG MONGONDOW SELATAN,Pinolosian Tengah,0.43162547,124.3125609,exact_duplicate_coordinate,2
86427,KOPERASI DESA MERAH PUTIH ADOH,PAPUA BARAT DAYA,KAB. MAYBRAT,Ayamaru Jaya,-1.24176098,132.1868326,exact_duplicate_coordinate,2
86486,KOPERASI DESA MERAH PUTIH KLAJARING,PAPUA BARAT DAYA,KAB. SORONG,Segun,-1.36492578,131.430339,exact_duplicate_coordinate,2
86512,KOPERASI DESA MERAH PUTIH WAIDIM,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Salawati Utara,-0.98948597,130.9625896,exact_duplicate_coordinate,2
86524,KOPERASI DESA MERAH PUTIH WAIMECI,PAPUA BARAT DAYA,KAB. RAJA AMPAT,Salawati Tengah,-0.98948597,130.9625896,exact_duplicate_coordinate,2
86531,KOPERASI DESA MERAH PUTIH LABA BESAR KECAMATAN LOLODA,MALUKU UTARA,KAB. HALMAHERA BARAT,Loloda,1.68735187,127.6575792,exact_duplicate_coordinate,2
86620,KOPERASI DESA MERAH PUTIH NUAMURI,NUSA TENGGARA TIMUR,KAB. ENDE,Kelimutu,-8.72208328,121.8459167,exact_duplicate_coordinate,2
86662,KOPERASI DESA MERAH PUTIH RANOKOLO,NUSA TENGGARA TIMUR,KAB. ENDE,Maurole,-8.53965779,121.7194926,exact_duplicate_coordinate,2
86687,KOPERASI DESA MERAH PUTIH NUAMURI KECAMATAN KELIMUTU,NUSA TENGGARA TIMUR,KAB. ENDE,Kelimutu,-8.72208328,121.8459167,exact_duplicate_coordinate,2
86694,KOPERASI DESA MERAH PUTIH LABA BESAR,MALUKU UTARA,KAB. HALMAHERA BARAT,Loloda,1.68735187,127.6575792,exact_duplicate_coordinate,2
86963,KOPERASI DESA MERAH PUTIH CALINGCING,JAWA BARAT,KAB. SUKABUMI,Tegalbuleud,-7.38745485,106.7732395,exact_duplicate_coordinate,2
86981,KOPERASI DESA MERAH PUTIH KAMPUNG SUSUMUK,PAPUA BARAT DAYA,KAB. MAYBRAT,Aifat,-1.30149174,132.4681412,exact_duplicate_coordinate,2
87030,KOPERASI DESA MERAH PUTIH WARGEP,PAPUA BARAT,KAB. FAK FAK,Kramongmongga,-2.76406037,132.35323876,exact_duplicate_coordinate,2
87078,KOPERASI DESA MERAH PUTIH HUTA BANGUN,SUMATERA UTARA,KAB. MANDAILING NATAL,Bukit Malintang,0.97767343,99.56270028,exact_duplicate_coordinate,2
