cooperative_id,cooperative,province,district,subdistrict,latitude,longitude,in_cemetery,cemetery_name,cemetery_osm_id,cemetery_depth_m,dist_cemetery_m,in_farmland,farmland_name,farmland_osm_id,farmland_depth_m,dist_farmland_m,in_marketplace,marketplace_name,marketplace_osm_id,marketplace_depth_m,dist_marketplace_m,dist_village_m,dist_worship_m,farmland_polygon_km2,farmland_polygon_villages,farmland_polygon_coarse,dist_village_core_m,outside_village_core,land_status,land_surveyor,own_cell_pop,pop_within_1_4km,km_non_track,km_any_road,roadside,imagery_url,near_people,deep_in_field,landcover_code,landcover,confirmed_agricultural
84921,KOPERASI DESA MERAH PUTIH TANGGIREJO TEGOWANU GROBOGAN,JAWA TENGAH,KAB. GROBOGAN,Tegowanu,-7.07616103,110.6301299,False,,-1,,4389.0,True,,701531367,227.2,0.0,False,,-1,,4793.2,549.5,4446.3,6.99,0,False,549.5,False,Selesai,Agrinas,0.0,21415.0,0.264,0.264,False,"https://www.google.com/maps/@-7.07616103,110.6301299,250m/data=!3m1!1e3",True,True,40,Cropland,True
23082,KOPERASI DESA MERAH PUTIH RANCASARI KECAMATAN PAMANUKAN,JAWA BARAT,KAB. SUBANG,Pamanukan,-6.30027797,107.8118906,False,,-1,,7104.5,True,,1124738139,227.1,0.0,False,,-1,,17262.3,602.5,2783.9,1.602,0,False,602.5,False,,,190.0,44062.0,0.264,0.132,True,"https://www.google.com/maps/@-6.30027797,107.8118906,250m/data=!3m1!1e3",True,True,40,Cropland,True
70978,KOPERASI DESA MERAH PUTIH SYARIAH LUENG,ACEH,KAB. BIREUEN,Jangka,5.22927738,96.78507033,False,,-1,,4818.9,True,,345546312,227.0,0.0,False,,-1,,3593.4,424.1,1783.4,3.247,0,False,424.1,False,Tidak Ada Lahan,,30.0,35989.0,0.132,0.132,True,"https://www.google.com/maps/@5.22927738,96.78507033,250m/data=!3m1!1e3",True,True,40,Cropland,True
25591,KOPERASI DESA MERAH PUTIH PERKEBUNAN RAMUNIA MANDIRI,SUMATERA UTARA,KAB. DELI SERDANG,Pantai Labu,3.6399965,98.9049684,False,,-1,,2547.6,True,,807818968,227.0,0.0,False,,-1,,9319.8,347.1,694.7,1.375,0,False,347.1,False,Sedang Diverifikasi,KOPERASI,1028.0,47002.0,0.0,0.0,True,"https://www.google.com/maps/@3.6399965,98.9049684,250m/data=!3m1!1e3",True,True,40,Cropland,True
13565,KOPERASI DESA MERAH PUTIH SYARIAH PAYA BIENG,ACEH,KAB. BIREUEN,Jangka,5.24621711,96.7882043,False,,-1,,5877.9,True,,345546312,225.3,0.0,False,,-1,,5463.0,497.9,1953.1,3.247,0,False,497.9,False,Tidak Ada Lahan,,877.0,27801.0,0.264,0.264,False,"https://www.google.com/maps/@5.24621711,96.7882043,250m/data=!3m1!1e3",True,True,40,Cropland,True
70430,KOPERASI KELURAHAN MERAH PUTIH PANGENREJO,JAWA TENGAH,KAB. PURWOREJO,Purworejo,-7.73252823,109.9938502,False,,-1,,825.3,True,,1006085258,224.6,0.0,False,,-1,,3620.8,706.4,618.6,1.088,0,False,618.6,False,Tidak Ada Lahan,,84.0,32684.0,0.264,0.264,False,"https://www.google.com/maps/@-7.73252823,109.9938502,250m/data=!3m1!1e3",True,True,40,Cropland,True
53325,KOPERASI KELURAHAN MERAH PUTIH POTU,NUSA TENGGARA BARAT,KAB. DOMPU,Dompu,-8.54080673,118.4797811,False,,-1,,1699.7,True,,155371870,224.5,0.0,False,,-1,,2014.4,516.6,1340.4,4.289,1,False,516.6,False,Sedang Diverifikasi,BUSINESS ASSISTANCE,0.0,15105.0,0.66,0.66,False,"https://www.google.com/maps/@-8.54080673,118.4797811,250m/data=!3m1!1e3",True,True,40,Cropland,True
63447,KOPERASI DESA MERAH PUTIH PETUGURAN KECAMATAN PITURUH,JAWA TENGAH,KAB. PURWOREJO,Pituruh,-7.69187641,109.8037934,False,,-1,,3733.1,True,,692784575,223.4,0.0,False,,-1,,3447.6,342.5,3488.7,1.407,0,False,342.5,False,Terverifikasi,Agrinas,297.0,24355.0,0.264,0.264,False,"https://www.google.com/maps/@-7.69187641,109.8037934,250m/data=!3m1!1e3",True,True,40,Cropland,True
21013,KOPERASI DESA MERAH PUTIH JATIKALANG,JAWA TIMUR,KAB. SIDOARJO,Krian,-7.3887212,112.6258234,False,,-1,,2492.7,True,,654812641,223.2,0.0,False,,-1,,4204.2,87.0,1832.0,0.725,1,False,87.0,False,Terverifikasi,Agrinas,2223.0,123518.0,0.132,0.0,True,"https://www.google.com/maps/@-7.3887212,112.6258234,250m/data=!3m1!1e3",True,True,40,Cropland,True
80977,KOPERASI DESA MERAH PUTIH SYARIAH HAGU KUNYET,ACEH,KAB. PIDIE,Padang Tiji,5.33737055,95.8740212,False,,-1,,10536.2,True,,6369571,222.4,0.0,False,,-1,,13094.7,560.0,1555.6,5.853,0,False,560.0,False,,,17.0,9888.0,0.264,0.264,False,"https://www.google.com/maps/@5.33737055,95.8740212,250m/data=!3m1!1e3",True,True,10,Tree cover,False
27022,KOPERASI DESA MERAH PUTIH GEMPOLAN KECAMATAN GURAH,JAWA TIMUR,KAB. KEDIRI,Gurah,-7.8031048,112.109933,False,,-1,,337.3,True,,310124556,221.8,0.0,False,,-1,,1615.5,782.8,2404.0,3.536,0,False,782.8,False,Terverifikasi,BUSINESS ASSISTANCE,443.0,39168.0,0.264,0.264,False,"https://www.google.com/maps/@-7.8031048,112.109933,250m/data=!3m1!1e3",True,True,10,Tree cover,False
65166,KOPERASI DESA MERAH PUTIH SERANG KECAMATAN KEJAJAR KABUPATEN WONOSOBO,JAWA TENGAH,KAB. WONOSOBO,Kejajar,-7.24867539,109.946135,False,,-1,,2398.8,True,,19146207,221.0,0.0,False,,-1,,5823.2,874.8,4774.1,3.682,0,False,874.8,True,Terverifikasi,Agrinas,710.0,18552.0,0.264,0.264,False,"https://www.google.com/maps/@-7.24867539,109.946135,250m/data=!3m1!1e3",True,True,30,Grassland,False
65241,KOPERASI DESA MERAH PUTIH DLISEN WETAN,JAWA TENGAH,KAB. PURWOREJO,Pituruh,-7.68799345,109.8330091,False,,-1,,1732.4,True,,692787032,221.0,0.0,False,,-1,,4566.6,377.5,3632.1,4.637,0,False,377.5,False,Terverifikasi,Agrinas,506.0,22054.0,0.132,0.132,True,"https://www.google.com/maps/@-7.68799345,109.8330091,250m/data=!3m1!1e3",True,True,40,Cropland,True
73277,KOPERASI DESA MERAH PUTIH GEGELANG,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,Lingsar,-8.57785984,116.162208,False,,-1,,694.0,True,,174637148,217.8,0.0,False,,-1,,1832.4,389.6,427.6,2.112,0,False,389.6,False,Terverifikasi,Agrinas,57.0,73803.0,0.132,0.132,True,"https://www.google.com/maps/@-8.57785984,116.162208,250m/data=!3m1!1e3",True,True,10,Tree cover,False
16380,KOPERASI DESA MERAH PUTIH SURYA BAHARI KECAMATAN PAKUHAJI,BANTEN,KAB. TANGERANG,Pakuhaji,-6.0423922,106.5748261,False,,-1,,487.4,True,,1321422183,217.6,0.0,False,,-1,,8392.0,34.1,1065.5,1.825,1,False,34.1,False,Sedang Diverifikasi,BUSINESS ASSISTANCE,183.0,46752.0,0.264,0.264,False,"https://www.google.com/maps/@-6.0423922,106.5748261,250m/data=!3m1!1e3",True,True,40,Cropland,True
76765,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG ULEE GAMPONG KECAMATAN SYAMTALIRA BAYU,ACEH,KAB. ACEH UTARA,Syamtalira Bayu,5.10139756,97.19247137,False,,-1,,4348.3,True,,5247593,216.7,0.0,False,,-1,,6942.9,294.5,1683.6,31.447,1,False,294.5,False,Tidak Ada Lahan,,361.0,34310.0,0.132,0.132,True,"https://www.google.com/maps/@5.10139756,97.19247137,250m/data=!3m1!1e3",True,True,40,Cropland,True
13685,KOPERASI DESA MERAH PUTIH ANYAR KECAMATAN BAYAN,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,Bayan,-8.23673531,116.4134994,False,,-1,,1659.4,True,,301618916,216.5,0.0,False,,-1,,1120.1,1588.8,586.8,3.365,0,False,586.8,False,Terverifikasi,Agrinas,508.0,8190.0,0.264,0.264,False,"https://www.google.com/maps/@-8.23673531,116.4134994,250m/data=!3m1!1e3",True,True,10,Tree cover,False
46132,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG JAMBEE KECAMATAN DELIMA,ACEH,KAB. PIDIE,Delima,5.35263871,95.9009473,False,,-1,,7108.8,True,,6369573,215.5,0.0,False,,-1,,10108.8,412.0,993.4,7.17,0,False,412.0,False,Tidak Ada Lahan,,771.0,21790.0,0.264,0.264,False,"https://www.google.com/maps/@5.35263871,95.9009473,250m/data=!3m1!1e3",True,True,40,Cropland,True
75069,KOPERASI DESA MERAH PUTIH CANDEN KECAMATAN SAMBI KABUPATEN BOYOLALI,JAWA TENGAH,KAB. BOYOLALI,Sambi,-7.50697659,110.7066941,False,,-1,,2025.1,True,,482942822,215.4,0.0,False,,-1,,2283.1,552.3,431.3,0.542,0,False,431.3,False,Terverifikasi,Agrinas,303.0,29547.0,0.0,0.0,True,"https://www.google.com/maps/@-7.50697659,110.7066941,250m/data=!3m1!1e3",True,True,40,Cropland,True
76740,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BLANG SEUREUKUY KECAMATAN SYAMTALIRA BAYU,ACEH,KAB. ACEH UTARA,Syamtalira Bayu,5.07527529,97.19036318,False,,-1,,7194.3,True,,5247593,212.8,0.0,False,,-1,,8827.0,364.0,4472.6,31.447,1,False,364.0,False,Tidak Ada Lahan,,504.0,19735.0,0.132,0.132,True,"https://www.google.com/maps/@5.07527529,97.19036318,250m/data=!3m1!1e3",True,True,40,Cropland,True
70330,KOPERASI DESA MERAH PUTIH LEMPUYANG KECAMATAN WONOSALAM KABUPATEN DEMAK,JAWA TENGAH,KAB. DEMAK,Wonosalam,-6.93729926,110.6489417,False,,-1,,3383.4,True,,1305874712,212.7,0.0,False,,-1,,4947.5,276.1,1280.1,6.729,0,False,276.1,False,Terverifikasi,KOPERASI,10.0,34372.0,0.132,0.132,True,"https://www.google.com/maps/@-6.93729926,110.6489417,250m/data=!3m1!1e3",True,True,40,Cropland,True
63388,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TEUPIN MEE,ACEH,KAB. ACEH UTARA,Tanah Luas,5.02671979,97.23474727,False,,-1,,3755.1,True,,351611227,212.6,0.0,False,,-1,,3631.9,256.8,740.0,11.604,0,False,256.8,False,,,285.0,14691.0,0.132,0.132,True,"https://www.google.com/maps/@5.02671979,97.23474727,250m/data=!3m1!1e3",True,True,40,Cropland,True
70233,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG RIBEUN BUSU,ACEH,KAB. PIDIE,Mutiara,5.2841969,95.9620415,False,,-1,,11257.4,True,,6369574,212.5,0.0,False,,-1,,7550.8,293.1,252.1,7.524,1,False,252.1,False,,,1075.0,30087.0,0.0,0.0,True,"https://www.google.com/maps/@5.2841969,95.9620415,250m/data=!3m1!1e3",True,True,40,Cropland,True
77231,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BALEE BUSU,ACEH,KAB. PIDIE,Mutiara,5.2841969,95.9620415,False,,-1,,11257.4,True,,6369574,212.5,0.0,False,,-1,,7550.8,293.1,252.1,7.524,1,False,252.1,False,Terverifikasi,Agrinas,1075.0,30087.0,0.0,0.0,True,"https://www.google.com/maps/@5.2841969,95.9620415,250m/data=!3m1!1e3",True,True,40,Cropland,True
37882,KOPERASI DESA MERAH PUTIH BACEM KECAMATAN KEBONSARI,JAWA TIMUR,KAB. MADIUN,Kebonsari,-7.70615472,111.5088556,False,,-1,,474.1,True,,670520210,212.4,0.0,False,,-1,,3074.2,671.2,832.2,1.869,0,False,671.2,False,Terverifikasi,KOPERASI,1005.0,33546.0,0.264,0.264,False,"https://www.google.com/maps/@-7.70615472,111.5088556,250m/data=!3m1!1e3",True,True,40,Cropland,True
82656,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG DAYAH BARO,ACEH,KAB. ACEH UTARA,Matangkuli,5.02906294,97.25707989,False,,-1,,4884.4,True,,351852354,212.0,0.0,False,,-1,,4916.7,382.9,886.1,5.68,1,False,382.9,False,Sedang Diverifikasi,KOPERASI,170.0,14057.0,0.264,0.264,False,"https://www.google.com/maps/@5.02906294,97.25707989,250m/data=!3m1!1e3",True,True,40,Cropland,True
81769,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG KUMBANG KECAMATAN MEURAH MULIA,ACEH,KAB. ACEH UTARA,Meurah Mulia,5.07594548,97.22179953,False,,-1,,7090.2,True,,5247593,211.4,0.0,False,,-1,,6674.5,644.9,3374.1,31.447,1,False,644.9,False,Tidak Ada Lahan,,1.0,25105.0,0.264,0.264,False,"https://www.google.com/maps/@5.07594548,97.22179953,250m/data=!3m1!1e3",True,True,40,Cropland,True
37672,KOPERASI DESA MERAH PUTIH SUKAJADI SUKAKARYA,JAWA BARAT,KAB. BEKASI,Sukakarya,-6.17092981,107.1975643,False,,-1,,948.3,True,,549605364,211.4,0.0,False,,-1,,2063.4,792.9,548.9,33.95,1,False,548.9,False,Dipertimbangkan,Agrinas,1470.0,69410.0,0.132,0.132,True,"https://www.google.com/maps/@-6.17092981,107.1975643,250m/data=!3m1!1e3",True,True,40,Cropland,True
12055,KOPERASI DESA MERAH PUTIH AKEDAGA,MALUKU UTARA,KAB. HALMAHERA TIMUR,Wasile Timur,1.12795313,128.216093,False,,-1,,28674.2,True,,340801176,211.0,0.0,False,,-1,,28693.2,2875.5,3697.2,11.069,0,False,2875.5,True,,,215.0,7380.0,0.132,0.132,True,"https://www.google.com/maps/@1.12795313,128.216093,250m/data=!3m1!1e3",True,True,30,Grassland,False
19118,KOPERASI DESA MERAH PUTIH SIDOARJO II RAMUNIA KECAMATAN BERINGIN KABUPATEN DELI SERDANG,SUMATERA UTARA,KAB. DELI SERDANG,Beringin,3.62322931,98.91938653,False,,-1,,3543.2,True,,945302183,209.6,0.0,False,,-1,,8393.3,1312.8,1820.8,5.863,0,False,1312.8,True,Sedang Diverifikasi,BUSINESS ASSISTANCE,2.0,33573.0,0.132,0.132,True,"https://www.google.com/maps/@3.62322931,98.91938653,250m/data=!3m1!1e3",True,True,40,Cropland,True
4006,KOPERASI DESA MERAH PUTIH RIAS KECAMATAN TOBOALI,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA SELATAN,Toboali,-2.949027,106.3950908,False,,-1,,8077.9,True,Areal Persawahan Rias,124831855,208.9,0.0,False,,-1,,95000.2,4029.2,3202.6,13.155,0,False,3202.6,True,Selesai,Agrinas,89.0,6395.0,0.264,0.264,False,"https://www.google.com/maps/@-2.949027,106.3950908,250m/data=!3m1!1e3",True,True,40,Cropland,True
63229,KOPERASI DESA MERAH PUTIH PABERASAN KECAMATAN SAMPANG KABUPATEN CILACAP,JAWA TENGAH,KAB. CILACAP,Sampang,-7.59036351,109.2338508,False,,-1,,6704.3,True,,681334195,207.7,0.0,False,,-1,,13739.2,407.0,2263.0,0.573,0,False,407.0,False,,,899.0,34569.0,0.132,0.132,True,"https://www.google.com/maps/@-7.59036351,109.2338508,250m/data=!3m1!1e3",True,True,40,Cropland,True
61110,KOPERASI DESA MERAH PUTIH TLOGOHENDRO,JAWA TENGAH,KAB. PEKALONGAN,Petungkriyono,-7.15278304,109.7708014,False,,-1,,7855.3,True,,18584268,207.6,0.0,False,,-1,,8745.7,580.6,3512.9,1.919,0,False,580.6,False,Tidak Ada Lahan,,472.0,4477.0,0.132,0.132,True,"https://www.google.com/maps/@-7.15278304,109.7708014,250m/data=!3m1!1e3",True,True,10,Tree cover,False
68774,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MESJID NICAH,ACEH,KAB. PIDIE,Keumala,5.22142146,95.89140502,False,,-1,,19548.0,True,,459258153,207.6,0.0,False,,-1,,17679.2,479.8,418.2,0.951,0,False,418.2,False,Sedang Diverifikasi,KOPERASI,667.0,10373.0,0.132,0.132,True,"https://www.google.com/maps/@5.22142146,95.89140502,250m/data=!3m1!1e3",True,True,40,Cropland,True
70344,KOPERASI DESA MERAH PUTIH LANTA LAMBU,NUSA TENGGARA BARAT,KAB. BIMA,Lambu,-8.6166678,118.9951304,False,,-1,,6178.9,True,sawah,1077727904,207.5,0.0,False,,-1,,4956.0,2231.8,338.8,0.513,0,False,338.8,False,Terverifikasi,KOPERASI,1109.0,18107.0,0.132,0.132,True,"https://www.google.com/maps/@-8.6166678,118.9951304,250m/data=!3m1!1e3",True,True,40,Cropland,True
91421,KOPERASI DESA MERAH PUTIH PABUMA,PAPUA PEGUNUNGAN,KAB. JAYAWIJAYA,Pisugi,-4.06172346,138.96956979,False,,-1,,5024.3,True,,617092627,207.0,0.0,False,,-1,,3203.0,1444.4,1404.0,0.43,0,False,1404.0,True,Tidak Ada Lahan,,49.0,5502.0,0.396,0.396,False,"https://www.google.com/maps/@-4.06172346,138.96956979,250m/data=!3m1!1e3",True,True,30,Grassland,False
38073,KOPERASI KELURAHAN MERAH PUTIH PATTAPANG,SULAWESI SELATAN,KAB. GOWA,Tinggimoncong,-5.25314759,119.9014185,False,,-1,,6058.4,True,,1507152062,205.4,0.0,False,,-1,,4047.8,606.8,1009.1,1.329,0,False,606.8,False,Terverifikasi,BUSINESS ASSISTANCE,237.0,11770.0,0.264,0.264,False,"https://www.google.com/maps/@-5.25314759,119.9014185,250m/data=!3m1!1e3",True,True,10,Tree cover,False
85165,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG TUMPOK MESJID,ACEH,KAB. ACEH UTARA,Paya Bakong,5.01204714,97.25158516,False,,-1,,3040.7,True,,351852354,204.5,0.0,False,,-1,,3140.7,366.6,455.0,5.68,1,False,366.6,False,Tidak Ada Lahan,,521.0,12278.0,0.132,0.132,True,"https://www.google.com/maps/@5.01204714,97.25158516,250m/data=!3m1!1e3",True,True,40,Cropland,True
35007,KOPERASI DESA MERAH PUTIH MOJOSARI KECAMATAN KAUMAN KABUPATEN TULUNGAGUNG,JAWA TIMUR,KAB. TULUNGAGUNG,Kauman,-8.04118292,111.87065,False,,-1,,3310.9,True,,668996049,204.3,0.0,False,,-1,,1550.5,784.8,3300.4,1.131,0,False,784.8,False,Terverifikasi,BUSINESS ASSISTANCE,810.0,33627.0,0.264,0.132,True,"https://www.google.com/maps/@-8.04118292,111.87065,250m/data=!3m1!1e3",True,True,40,Cropland,True
76370,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MANGGRA,ACEH,KAB. ACEH BESAR,Indrapuri,5.414497,95.477838,False,,-1,,16215.7,True,,464439914,204.3,0.0,False,,-1,,12734.9,352.3,812.7,0.465,0,False,352.3,False,Terverifikasi,Agrinas,1346.0,19032.0,0.0,0.0,True,"https://www.google.com/maps/@5.414497,95.477838,250m/data=!3m1!1e3",True,True,30,Grassland,False
81937,KOPERASI DESA MERAH PUTIH SIBRAMA KECAMATAN KEMRANJEN KABUPATEN BANYUMAS,JAWA TENGAH,KAB. BANYUMAS,Kemranjen,-7.61222252,109.3255292,False,,-1,,5823.2,True,,681133305,203.8,0.0,False,,-1,,3842.0,614.0,2222.8,1.447,0,False,614.0,False,Terverifikasi,KOPERASI,975.0,40883.0,0.132,0.132,True,"https://www.google.com/maps/@-7.61222252,109.3255292,250m/data=!3m1!1e3",True,True,40,Cropland,True
59961,KOPERASI KELURAHAN MERAH PUTIH MUSTIKASARI,JAWA BARAT,KOTA BEKASI,Mustikajaya,-6.29640245,107.0080515,False,,-1,,1005.0,True,,1077585695,202.6,0.0,False,,-1,,1389.6,808.4,815.8,0.543,0,False,808.4,True,Sedang Diverifikasi,BUSINESS ASSISTANCE,5770.0,372817.0,0.132,0.132,True,"https://www.google.com/maps/@-6.29640245,107.0080515,250m/data=!3m1!1e3",True,True,10,Tree cover,False
64115,KOPERASI DESA MERAH PUTIH JATIRAGA,JAWA BARAT,KAB. MAJALENGKA,Jatitujuh,-6.61549075,108.2422857,False,,-1,,628.7,True,,472456776,201.6,0.0,False,,-1,,16140.5,892.6,8967.8,117.297,0,False,892.6,True,Terverifikasi,Agrinas,448.0,17122.0,0.132,0.0,True,"https://www.google.com/maps/@-6.61549075,108.2422857,250m/data=!3m1!1e3",True,True,40,Cropland,True
65250,KOPERASI DESA MERAH PUTIH SIWAL KECAMATAN BAKI KABUPATEN SUKOHARJO,JAWA TENGAH,KAB. SUKOHARJO,Baki,-7.59101321,110.7773826,False,,-1,,371.5,True,,501721770,201.1,0.0,False,,-1,,2800.7,428.9,904.9,0.473,0,False,428.9,False,Terverifikasi,Agrinas,923.0,76678.0,0.132,0.0,True,"https://www.google.com/maps/@-7.59101321,110.7773826,250m/data=!3m1!1e3",True,True,40,Cropland,True
13708,KOPERASI DESA MERAH PUTIH CILEUNYI WETAN,JAWA BARAT,KAB. BANDUNG,Cileunyi,-6.96285927,107.7340967,False,,-1,,3145.3,True,,905408812,200.4,0.0,False,,-1,,3446.1,2169.5,1222.1,1.829,0,False,1222.1,True,Terverifikasi,Agrinas,1186.0,90455.0,0.264,0.264,False,"https://www.google.com/maps/@-6.96285927,107.7340967,250m/data=!3m1!1e3",True,True,40,Cropland,True
15496,KOPERASI DESA MERAH PUTIH SYARIAH KALIJAGA TIMUR KECAMATAN AIKMEL,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,Aikmel,-8.58672379,116.5608875,False,,-1,,7482.9,True,,649544914,199.9,0.0,False,,-1,,2860.0,1072.6,907.3,2.572,1,False,907.3,True,Terverifikasi,KOPERASI,345.0,37082.0,0.0,0.0,True,"https://www.google.com/maps/@-8.58672379,116.5608875,250m/data=!3m1!1e3",True,True,10,Tree cover,False
40999,KOPERASI DESA MERAH PUTIH SUKADAYA SUKAWANGI,JAWA BARAT,KAB. BEKASI,Sukawangi,-6.14142807,107.0971756,False,,-1,,3290.4,True,,1258297900,199.2,0.0,False,,-1,,5751.4,1136.2,2865.2,1.012,0,False,1136.2,True,Perlu Verifikasi Lanjutan,Agrinas,573.0,28017.0,0.528,0.132,True,"https://www.google.com/maps/@-6.14142807,107.0971756,250m/data=!3m1!1e3",True,True,40,Cropland,True
71531,KOPERASI DESA MERAH PUTIH HADILUWIH,JAWA TENGAH,KAB. SRAGEN,Sumberlawang,-7.35414369,110.860327,False,,-1,,6278.7,True,,697747994,197.5,0.0,False,,-1,,5874.3,719.9,2367.6,0.578,0,False,719.9,False,Selesai,Agrinas,797.0,17030.0,0.132,0.132,True,"https://www.google.com/maps/@-7.35414369,110.860327,250m/data=!3m1!1e3",True,True,40,Cropland,True
9458,KOPERASI DESA MERAH PUTIH SYARIAH KEDATARAN GABUNGAN KECAMATAN LAWE SIGALA GALA,ACEH,KAB. ACEH TENGGARA,Lawe Sigala-Gala,3.3136006,97.91642169,False,,-1,,20068.4,True,,1469447190,197.3,0.0,False,,-1,,21888.5,431.6,3439.3,3.138,0,False,431.6,False,Terverifikasi,Agrinas,53.0,4246.0,0.264,0.264,False,"https://www.google.com/maps/@3.3136006,97.91642169,250m/data=!3m1!1e3",True,True,40,Cropland,True
59925,KOPERASI DESA MERAH PUTIH TANJUNG SABAR,SUMATERA BARAT,KOTA PARIAMAN,Pariaman Utara,-0.59370327,100.1179765,False,,-1,,11059.4,True,,302856111,197.2,0.0,False,,-1,,3637.9,449.4,965.8,0.856,0,False,449.4,False,Tidak Ada Lahan,,385.0,25829.0,0.264,0.264,False,"https://www.google.com/maps/@-0.59370327,100.1179765,250m/data=!3m1!1e3",True,True,40,Cropland,True
54366,KOPERASI DESA MERAH PUTIH GINTUNGAN KECAMATAN GEBANG,JAWA TENGAH,KAB. PURWOREJO,Gebang,-7.68453308,109.9971738,False,,-1,,909.5,True,,1006375873,197.0,0.0,False,,-1,,2928.7,323.8,350.3,1.051,0,False,323.8,False,Terverifikasi,Agrinas,468.0,23324.0,0.264,0.264,False,"https://www.google.com/maps/@-7.68453308,109.9971738,250m/data=!3m1!1e3",True,True,40,Cropland,True
1429,KOPERASI DESA MERAH PUTIH MANTINGAN TENGAH,JAWA TENGAH,KAB. PATI,Jakenan,-6.78116011,111.1414913,False,,-1,,10275.7,True,,692525936,196.3,0.0,False,,-1,,3374.4,598.7,521.3,3.195,1,False,521.3,False,Sedang Diverifikasi,BUSINESS ASSISTANCE,1029.0,18905.0,0.132,0.132,True,"https://www.google.com/maps/@-6.78116011,111.1414913,250m/data=!3m1!1e3",True,True,40,Cropland,True
62873,KOPERASI DESA MERAH PUTIH SYARIAH MESJID BEURABO,ACEH,KAB. PIDIE,Padang Tiji,5.37912987,95.87048349,False,,-1,,9465.1,True,,428312210,196.2,0.0,False,,-1,,13957.0,453.6,411.2,0.838,0,False,411.2,False,Tidak Ada Lahan,,231.0,15358.0,0.264,0.264,False,"https://www.google.com/maps/@5.37912987,95.87048349,250m/data=!3m1!1e3",True,True,40,Cropland,True
80868,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG BUKET GURU,ACEH,KAB. ACEH UTARA,Paya Bakong,4.98326846,97.24027684,False,,-1,,1365.2,True,,351852361,195.9,0.0,False,,-1,,1689.8,783.2,755.6,1.519,0,False,755.6,False,Terverifikasi,Agrinas,460.0,13417.0,0.264,0.264,False,"https://www.google.com/maps/@4.98326846,97.24027684,250m/data=!3m1!1e3",True,True,40,Cropland,True
12587,KOPERASI DESA MERAH PUTIH TAJAU MULYA,KALIMANTAN SELATAN,KAB. TANAH LAUT,Batu Ampar,-3.90602509,114.8323687,False,,-1,,9426.7,True,,169396575,195.8,0.0,False,,-1,,4578.7,2102.1,2823.2,5.066,0,False,2102.1,True,Terverifikasi,KOPERASI,0.0,5603.0,1.188,1.188,False,"https://www.google.com/maps/@-3.90602509,114.8323687,250m/data=!3m1!1e3",True,True,10,Tree cover,False
67989,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG SEURIWEUK,ACEH,KAB. ACEH UTARA,Matangkuli,5.02296312,97.25268426,False,,-1,,4052.5,True,,351852354,195.4,0.0,False,,-1,,4085.4,280.7,304.6,5.68,1,False,280.7,False,Sedang Diverifikasi,KOPERASI,362.0,12911.0,0.132,0.132,True,"https://www.google.com/maps/@5.02296312,97.25268426,250m/data=!3m1!1e3",True,True,40,Cropland,True
37332,KOPERASI DESA MERAH PUTIH SALIT,SUMATERA UTARA,KAB. KARO,Tigapanah,3.05640665,98.49607082,False,,-1,,2599.7,True,,979375364,195.3,0.0,False,,-1,,4816.2,588.4,2272.5,0.35,0,False,588.4,False,Tidak Ada Lahan,,132.0,9739.0,0.132,0.132,True,"https://www.google.com/maps/@3.05640665,98.49607082,250m/data=!3m1!1e3",True,True,40,Cropland,True
76285,KOPERASI DESA MERAH PUTIH SYARIAH GAMPONG MALI MESJID,ACEH,KAB. PIDIE,Sakti,5.26520218,95.95915492,False,,-1,,13343.9,True,,6369574,195.2,0.0,False,,-1,,9600.1,478.9,556.1,7.524,1,False,478.9,False,,,787.0,30292.0,0.264,0.264,False,"https://www.google.com/maps/@5.26520218,95.95915492,250m/data=!3m1!1e3",True,True,40,Cropland,True
20224,KOPERASI KELURAHAN MERAH PUTIH KALODRAN KECAMATAN WALANTAKA KOTA SERANG,BANTEN,KOTA SERANG,Walantaka,-6.12619819,106.2124452,False,,-1,,856.6,True,,533378716,193.9,0.0,False,,-1,,7693.6,0.0,1345.4,2.693,1,False,0.0,False,Sedang Diverifikasi,KOPERASI,1904.0,104973.0,0.132,0.132,True,"https://www.google.com/maps/@-6.12619819,106.2124452,250m/data=!3m1!1e3",True,True,40,Cropland,True
